# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    5.409879800    4.518560129    6.663578679    6.796604987
    5.476656093    4.880026973    5.976702343    6.044590814
    5.543432387    5.937031517    5.430468716    5.398266080
    5.610208681    5.258517462    5.334516996    5.339082743
    5.676984975    4.457363438    5.125491004    5.167491677
    5.743761269    4.425098769    5.129216365    5.173371561
    5.810537563    4.651363630    5.100142221    5.129055555
    5.877313856    4.992570034    4.932074123    4.929100208
    5.944090150    5.905299901    4.430931820    4.337609552
    6.010866444    4.955496085    3.799855934    3.727246668
    6.077642738    3.777497784    3.525754739    3.509661081
    6.144419032    3.471727562    3.906938780    3.934068452
    6.211195326    3.434781071    3.995217428    4.029973001
    6.277971619    3.173234732    3.338042215    3.348048229
    6.344747913    3.233366134    2.866717398    2.843834406
    6.411524207    3.985926672    3.274506905    3.230535712
    6.478300501    5.078893430    3.973971971    3.904868498
    6.545076795    5.886174524    4.161317888    4.052839140
    6.611853088    6.667524047    4.607901639    4.479015135
    6.678629382    6.675258950    4.600241105    4.471079765
    6.745405676    5.759372655    4.153152725    4.053028543
    6.812181970    5.100852130    3.719295995    3.633174095
    6.878958264    4.232145878    3.419983855    3.368715380
    6.945734558    3.660042069    3.648200139    3.647230737
    7.012510851    3.590998754    3.867667345    3.884995935
    7.079287145    3.219431016    3.418180332    3.431237834
    7.146063439    3.144524722    3.075401442    3.071242393
    7.212839733    3.030607837    2.666306923    2.643199322
    7.279616027    2.820362751    2.626115574    2.613851333
    7.346392321    3.364980164    3.220929843    3.212232255
    7.413168614    3.842387978    3.705743295    3.697508314
    7.479944908    3.765022743    3.897960393    3.905597665
    7.546721202    3.870124194    3.458885545    3.432990285
    7.613497496    3.748938507    3.146865231    3.109176009
    7.680273790    3.949779938    3.501903740    3.474073610
    7.747050083    4.736597676    4.205993417    4.172940312
    7.813826377    4.228501092    4.259473233    4.261881401
    7.880602671    3.533951625    3.909463698    3.933345686
    7.947378965    3.698196274    3.339025150    3.316678771
    8.014155259    4.604558171    3.518116032    3.450417002
    8.080931553    5.026121311    4.076178425    4.017013856
    8.147707846    5.158203495    4.434081746    4.388863893
    8.214484140    4.626570526    4.304864134    4.285031775
    8.281260434    4.186647223    4.132109299    4.128482104
    8.348036728    3.872175050    3.966005191    3.971692848
    8.414813022    3.448076162    3.843209973    3.867534963
    8.481589316    3.800574654    4.153946422    4.176009671
    8.548365609    3.894292366    4.391027784    4.421863257
    8.615141903    3.991099508    4.597889852    4.635848533
    8.681918197    4.157981371    4.483250361    4.503726441
    8.748694491    4.096168715    4.770793600    4.812622014
    8.815470785    4.153513716    5.010526329    5.064074558
    8.882247078    4.353892163    4.660167850    4.679244913
    8.949023372    4.689731996    4.844968879    4.854469345
    9.015799666    5.109056725    5.115894531    5.116071065
    9.082575960    5.441770871    5.339828404    5.333145354
    9.149352254    5.320053405    5.304419678    5.303264072
    9.216128548    5.375535503    5.016116554    4.994117724
    9.282904841    5.223732152    4.791676015    4.764919744
    9.349681135    5.005947798    4.602444891    4.577316171
    9.416457429    5.545527989    5.075394728    5.046030674
    9.483233723    5.633456297    5.351071078    5.333640658
    9.550010017    4.906009324    5.067219137    5.077288694
    9.616786311    4.394189675    4.825530775    4.852556324
    9.683562604    4.264106143    4.372354243    4.379118624
    9.750338898    4.185442581    3.999544881    3.988022916
    9.817115192    4.018431693    3.905143475    3.897852136
    9.883891486    4.026717814    3.985052857    3.982146667
    9.950667780    3.785552382    3.914417712    3.922298185
   10.017444073    3.556250448    3.656093474    3.662613545
   10.084220367    3.781905698    3.610393002    3.599927613
   10.150996661    4.425575642    3.705393867    3.660241890
   10.217772955    4.442167827    4.130120596    4.110465894
   10.284549249    4.368605078    4.156185365    4.143358995
   10.351325543    4.189924378    3.985546233    3.972567966
   10.418101836    4.318544178    4.065919096    4.049330793
   10.484878130    4.358957171    4.519203880    4.528611776
   10.551654424    4.777527518    4.770107540    4.769867736
   10.618430718    4.662091145    4.446868762    4.433538606
   10.685207012    4.926849803    4.588559691    4.567497017
   10.751983306    5.231240499    4.738543834    4.708487769
   10.818759599    4.814641917    4.489138675    4.469121139
   10.885535893    4.176489511    4.091757813    4.086988504
   10.952312187    3.842459308    3.962553348    3.970312171
   11.019088481    3.507353257    4.011739614    4.043324967
   11.085864775    3.230321714    3.639586133    3.664769502
   11.152641068    3.239297707    3.596068909    3.617855529
   11.219417362    3.414422163    3.724597287    3.743628110
   11.286193656    3.531981385    3.840115046    3.859397527
   11.352969950    3.295970490    3.720094765    3.746551262
   11.419746244    3.384339830    3.973184322    4.009990097
   11.486522538    3.530518435    3.827857351    3.846065606
   11.553298831    3.666440450    3.576939593    3.571238170
   11.620075125    3.737253809    3.566793756    3.556231187
   11.686851419    3.437045688    3.561125152    3.568856975
   11.753627713    3.589797155    3.360978884    3.346717473
   11.820404007    3.913142013    3.613194978    3.594299567
   11.887180301    3.670622009    3.722265992    3.725788169
   11.953956594    3.557110506    3.817627590    3.834086477
   12.020732888    3.323902604    3.610243881    3.627874633
   12.087509182    3.106984778    3.556762681    3.584569024
   12.154285476    3.100725092    3.522315182    3.548851160
   12.221061770    2.986425697    3.303839811    3.323829866
   12.287838063    2.756764624    2.916125038    2.926291925
   12.354614357    2.560403971    2.797240845    2.812079038
   12.421390651    2.486895063    2.752359132    2.769058107
   12.488166945    2.611984827    2.749733213    2.758408744
   12.554943239    2.689392114    2.974439333    2.992190123
   12.621719533    2.755542385    3.079073474    3.099416266
   12.688495826    2.908496102    3.038823281    3.047240737
   12.755272120    2.967165540    3.016452630    3.019541739
   12.822048414    3.488623861    3.319255908    3.308872757
   12.888824708    3.413340097    3.194331737    3.180633960
   12.955601002    3.186661057    3.100806363    3.095469126
   13.022377295    3.210635954    3.211955099    3.212160620
   13.089153589    3.545016256    3.459625324    3.454588317
   13.155929883    4.032290845    3.940043081    3.934189588
   13.222706177    4.432618906    4.177994463    4.161707577
   13.289482471    4.397635952    4.209815697    4.197921562
   13.356258765    4.078201832    4.236680739    4.246646983
   13.423035058    4.183742114    4.418892522    4.433415169
   13.489811352    4.602481077    4.552263379    4.548922461
   13.556587646    5.060956546    4.947212678    4.940142304
   13.623363940    5.212823601    5.119497001    5.113957256
   13.690140234    5.518386283    5.432072189    5.426846682
   13.756916528    5.525870491    5.544484237    5.545154099
   13.823692821    5.708426047    5.541474221    5.531072453
   13.890469115    5.985318525    5.435136676    5.401180479
   13.957245409    5.757372994    5.405243429    5.383335455
   14.024021703    6.396531699    5.726413769    5.684550160
   14.090797997    6.681902036    5.629486646    5.563469084
   14.157574290    6.116743332    5.440811349    5.398663419
   14.224350584    5.410799487    5.425794459    5.426906608
   14.291126878    5.357517500    5.337516854    5.336391457
   14.357903172    5.470280545    5.284643300    5.273403900
   14.424679466    5.834045967    5.323285443    5.291119257
   14.491455760    5.802586578    4.992255011    4.941521044
   14.558232053    5.576735340    4.799327580    4.750473549
   14.625008347    5.136275700    4.736196389    4.710923255
   14.691784641    4.942955505    4.653481878    4.635267198
   14.758560935    4.982248784    4.769616993    4.756311101
   14.825337229    4.981177183    5.227132303    5.242169664
   14.892113523    4.680904370    5.185036256    5.216443240
   14.958889816    4.750672831    4.965910606    4.979435000
   15.025666110    4.816163687    4.780234818    4.778152841
   15.092442404    4.619544372    4.729769310    4.736414494
   15.159218698    4.388729621    4.855167648    4.884482005
   15.225994992    4.180473526    4.710483390    4.743400591
   15.292771285    4.689048892    5.036377808    5.058108612
   15.359547579    4.580597212    4.954533608    4.977769603
   15.426323873    3.791775333    4.064434447    4.081262436
   15.493100167    3.554372357    3.909267197    3.931366498
   15.559876461    3.665441863    4.150705391    4.181102320
   15.626652755    3.395708048    3.833209569    3.860941256
   15.693429048    3.442659837    3.684238259    3.699504847
   15.760205342    3.312448044    3.593596472    3.611023070
   15.826981636    3.177781521    3.398544240    3.412169213
   15.893757930    3.260013506    3.448402726    3.460190946
   15.960534224    3.371826289    3.453760594    3.458946631
   16.027310518    3.290215463    3.385857344    3.391819116
   16.094086811    3.143092272    3.532931916    3.557254374
   16.160863105    3.059749071    3.570534702    3.602752592
   16.227639399    3.006243012    3.395057582    3.419503853
   16.294415693    2.927785975    3.229792216    3.248616396
   16.361191987    2.971731325    3.015821146    3.018522261
   16.427968280    2.915702583    3.008071148    3.014013454
   16.494744574    2.782409514    2.820080901    2.822554807
   16.561520868    2.803818615    2.746779597    2.743071567
   16.628297162    3.321927220    2.987702669    2.966865855
   16.695073456    3.491000601    3.207098478    3.189413054
   16.761849750    3.285698194    3.306022636    3.307303790
   16.828626043    3.196737390    3.487784552    3.506039201
   16.895402337    3.205684864    3.365136431    3.374870681
   16.962178631    3.238954379    3.077441558    3.067233981
   17.028954925    3.535711174    3.122615102    3.096813005
   17.095731219    4.079914221    3.289938714    3.240519554
   17.162507513    3.963885438    3.470311199    3.439658990
   17.229283806    3.613912045    3.583328130    3.581513859
   17.296060100    3.355124263    3.503916411    3.513186129
   17.362836394    3.127213589    3.212665123    3.217914937
   17.429612688    2.968677787    3.057916428    3.063520149
   17.496388982    3.024171152    3.184762287    3.194639267
   17.563165275    3.077293814    3.208388262    3.216650971
   17.629941569    3.038619824    3.269827836    3.284181685
   17.696717863    2.944497875    3.119891076    3.130747016
   17.763494157    2.827540759    2.839733331    2.840670726
   17.830270451    2.836402587    2.707916444    2.700051076
   17.897046745    2.785010589    2.706564905    2.701679706
   17.963823038    2.896274482    2.792758263    2.786160556
   18.030599332    3.000431141    2.751424044    2.735853835
   18.097375626    2.825702163    2.658600061    2.648218887
   18.164151920    2.738729095    2.654342145    2.649180788
   18.230928214    2.723685464    2.683145910    2.680608404
   18.297704508    2.703017762    2.821243222    2.828761909
   18.364480801    2.421387036    2.733916283    2.753227988
   18.431257095    2.389831625    2.553090806    2.563153636
   18.498033389    2.498254107    2.499920548    2.500024211
   18.564809683    2.622493100    2.613635793    2.613338410
   18.631585977    2.601092845    2.649477212    2.652366563
   18.698362270    2.463851481    2.573816157    2.580530376
   18.765138564    2.513997441    2.496928323    2.495758725
   18.831914858    2.685469583    2.698540533    2.699396762
   18.898691152    2.808280747    2.797235069    2.796624172
   18.965467446    2.642493742    2.700059610    2.703728529
   19.032243740    2.648482794    2.625747643    2.624393151
   19.099020033    2.648380540    2.625384588    2.624029973
   19.165796327    2.566499818    2.365052165    2.352572524
   19.232572621    2.723233688    2.462528282    2.446081853
   19.299348915    2.644845435    2.553672987    2.547740147
   19.366125209    2.679849782    2.594508915    2.589317191
   19.432901503    2.639714011    2.576256365    2.572288315
   19.499677796    2.310930188    2.386471692    2.391076251
   19.566454090    1.979850226    2.089021834    2.096008775
   19.633230384    1.729848433    1.837024216    1.843798764
   19.700006678    1.682115882    1.743923765    1.747774207
   19.766782972    1.661072421    1.675198084    1.676094894
   19.833559265    1.734274604    1.724180211    1.723588701
   19.900335559    1.755422024    1.742745688    1.741992902
   19.967111853    1.601712530    1.603439176    1.603456328
   20.033888147    1.545870452    1.548081008    1.548164560
   20.100664441    1.583862359    1.675564191    1.681140613
   20.167440735    1.500729914    1.588080461    1.593419843
   20.234217028    1.480812499    1.450485901    1.448691592
   20.300993322    1.424386784    1.360874936    1.356990507
   20.367769616    1.396573762    1.332994556    1.329015876
   20.434545910    1.498591739    1.402310379    1.396320855
   20.501322204    1.286000551    1.326297379    1.328870144
   20.568098497    1.199562574    1.368425181    1.378957831
   20.634874791    1.240339525    1.310386364    1.314783268
   20.701651085    1.316791698    1.266605060    1.263523477
   20.768427379    1.327892672    1.209417462    1.202068105
   20.835203673    1.280867498    1.180040174    1.173727287
   20.901979967    1.183683623    1.131636070    1.128356207
   20.968756260    1.095482458    1.082728682    1.081996056
   21.035532554    1.014551507    1.016406706    1.016506395
   21.102308848    1.053510070    0.979857614    0.975288541
   21.169085142    1.043041858    0.936031133    0.929275718
   21.235861436    0.948984210    0.962399899    0.963268212
   21.302637730    0.962435957    1.024720163    1.028561724
   21.369414023    1.024801072    1.061188458    1.063470273
   21.436190317    0.977611232    1.037157363    1.040827609
   21.502966611    0.883088723    1.064493503    1.075793652
   21.569742905    0.848555695    0.990107682    0.998950612
   21.636519199    0.863740015    0.932053802    0.936311105
   21.703295492    0.891769075    0.872491228    0.871304600
   21.770071786    0.813507065    0.795156503    0.794021423
   21.836848080    0.833980664    0.810323864    0.808848468
   21.903624374    0.846042070    0.821077327    0.819578947
   21.970400668    0.872568153    0.912998096    0.915535377
   22.037176962    0.977188388    0.981394108    0.981691197
   22.103953255    0.874975620    0.908382289    0.910480734
   22.170729549    0.781931549    0.821817729    0.824316007
   22.237505843    0.835986475    0.850748785    0.851659508
   22.304282137    0.831398184    0.866003146    0.868144172
   22.371058431    0.772694966    0.889688631    0.896958917
   22.437834725    0.709746631    0.763520694    0.766850810
   22.504611018    0.733805759    0.692055556    0.689435012
   22.571387312    0.800820504    0.741118422    0.737384935
   22.638163606    0.814887454    0.725879073    0.720388050
   22.704939900    0.835379129    0.719419896    0.712156454
   22.771716194    0.748701725    0.702398388    0.699465226
   22.838492487    0.718335348    0.743216184    0.744772465
   22.905268781    0.739108239    0.739533334    0.739549722
   22.972045075    0.776235086    0.701314053    0.696594047
   23.038821369    0.735979801    0.682453320    0.679094038
   23.105597663    0.807319421    0.697811103    0.690943630
   23.172373957    0.929324160    0.758291840    0.747612317
   23.239150250    0.777179141    0.735876681    0.733273106
   23.305926544    0.714896872    0.704237514    0.703543939
   23.372702838    0.682026113    0.692532966    0.693232145
   23.439479132    0.658601302    0.716600373    0.720278774
   23.506255426    0.660015547    0.714834599    0.718281911
   23.573031720    0.645875000    0.697390916    0.700680855
   23.639808013    0.674114295    0.689802822    0.690776663
   23.706584307    0.668170729    0.657393256    0.656706131
   23.773360601    0.693309934    0.629032583    0.625017688
   23.840136895    0.728338335    0.655769606    0.651232428
   23.906913189    0.634162524    0.656582072    0.657948005
   23.973689482    0.646320129    0.684940093    0.687293669
   24.040465776    0.707703774    0.736942198    0.738788558
   24.107242070    0.638277070    0.756726039    0.764182799
   24.174018364    0.613164021    0.725792469    0.732886912
   24.240794658    0.627132824    0.685082798    0.688707127
   24.307570952    0.633186927    0.665062151    0.667061075
   24.374347245    0.603670959    0.638559266    0.640735506
   24.441123539    0.616392153    0.646737367    0.648657394
   24.507899833    0.620045155    0.651515051    0.653441688
   24.574676127    0.594601310    0.598557667    0.598760031
   24.641452421    0.534981304    0.556675066    0.558017388
   24.708228715    0.525882839    0.561519560    0.563700863
   24.775005008    0.590321121    0.589371187    0.589304556
   24.841781302    0.646662980    0.607681976    0.605281543
   24.908557596    0.618325008    0.566117793    0.562857131
   24.975333890    0.558585699    0.546049264    0.545281937
   25.042110184    0.547399174    0.560698554    0.561548128
   25.108886477    0.546410161    0.541477162    0.541186036
   25.175662771    0.508294869    0.522230930    0.523088364
   25.242439065    0.525093836    0.543583335    0.544712143
   25.309215359    0.590706380    0.545592178    0.542770161
   25.375991653    0.587172570    0.536485073    0.533291585
   25.442767947    0.573348253    0.526299769    0.523349507
   25.509544240    0.603570918    0.545795818    0.542182022
   25.576320534    0.609591273    0.550771694    0.547143530
   25.643096828    0.667082289    0.565582924    0.559229307
   25.709873122    0.628906734    0.564378603    0.560341772
   25.776649416    0.570085504    0.572208997    0.572350503
   25.843425710    0.560941770    0.612625244    0.615896895
   25.910202003    0.572696238    0.604815247    0.606817378
   25.976978297    0.554201796    0.592805246    0.595237642
   26.043754591    0.567349648    0.589051754    0.590421845
   26.110530885    0.583468599    0.608610529    0.610138519
   26.177307179    0.580604167    0.616327607    0.618573442
   26.244083472    0.602365173    0.652997983    0.656146950
   26.310859766    0.639963493    0.658300145    0.659461234
   26.377636060    0.617734206    0.610439449    0.609956157
   26.444412354    0.568280447    0.578189664    0.578789187
   26.511188648    0.547030250    0.541648180    0.541346350
   26.577964942    0.548060954    0.556206621    0.556758378
   26.644741235    0.570249888    0.582248701    0.582981125
   26.711517529    0.531175334    0.564144527    0.566154060
   26.778293823    0.520049909    0.556769087    0.559056697
   26.845070117    0.569314990    0.557921365    0.557224706
   26.911846411    0.613880326    0.552451102    0.548591554
   26.978622705    0.614239900    0.542602540    0.538115653
   27.045398998    0.574453694    0.534457595    0.531964048
   27.112175292    0.539343734    0.526991944    0.526235778
   27.178951586    0.560560202    0.551074936    0.550509873
   27.245727880    0.591813759    0.587341620    0.587060651
   27.312504174    0.578408635    0.576035278    0.575876868
   27.379280467    0.526295742    0.544362392    0.545507367
   27.446056761    0.488868719    0.493681510    0.493975356
   27.512833055    0.482555641    0.500530335    0.501653492
   27.579609349    0.521856251    0.531078970    0.531635805
   27.646385643    0.493429057    0.505611396    0.506353424
   27.713161937    0.504960746    0.496092572    0.495523227
   27.779938230    0.492816960    0.512542913    0.513783256
   27.846714524    0.485480624    0.526969210    0.529570939
   27.913490818    0.484329484    0.539425162    0.542907316
   27.980267112    0.486012228    0.496546275    0.497172183
   28.047043406    0.456737391    0.439572553    0.438499296
   28.113819699    0.447659936    0.426374778    0.425063399
   28.180595993    0.473272038    0.435237421    0.432871436
   28.247372287    0.481581510    0.445471742    0.443238472
   28.314148581    0.508859186    0.499935936    0.499337167
   28.380924875    0.542848145    0.522183047    0.520857187
   28.447701169    0.553121801    0.517653352    0.515474070
   28.514477462    0.506880196    0.493672262    0.492865463
   28.581253756    0.483905982    0.496506333    0.497295971
   28.648030050    0.461061553    0.490806198    0.492657224
   28.714806344    0.443033317    0.457796206    0.458734523
   28.781582638    0.449378667    0.424269770    0.422718578
   28.848358932    0.460675492    0.403238534    0.399633508
   28.915135225    0.434012624    0.407069225    0.405355785
   28.981911519    0.457208663    0.447882006    0.447293238
   29.048687813    0.477793846    0.472779430    0.472491746
   29.115464107    0.464906912    0.494225293    0.496079674
   29.182240401    0.489764389    0.545098433    0.548511936
   29.249016694    0.542464150    0.541178136    0.541079988
   29.315792988    0.569567413    0.521677930    0.518707534
   29.382569282    0.509965298    0.492327910    0.491192432
   29.449345576    0.433334436    0.455078668    0.456441455
   29.516121870    0.452671193    0.483508671    0.485457882
   29.582898164    0.439975757    0.473340494    0.475418932
   29.649674457    0.398360728    0.420523086    0.421879562
   29.716450751    0.414561313    0.431325299    0.432360473
   29.783227045    0.410667255    0.459398081    0.462452670
   29.850003339    0.427711541    0.467896487    0.470421452
   29.916779633    0.437621549    0.450006196    0.450777182
   29.983555927    0.427480218    0.435442178    0.435933735
   30.050332220    0.433260132    0.427099977    0.426709834
   30.117108514    0.430635124    0.433707659    0.433897218
   30.183884808    0.423351658    0.429013151    0.429365020
   30.250661102    0.415527539    0.421116499    0.421495035
   30.317437396    0.446359911    0.440988946    0.440645986
   30.384213689    0.457114718    0.454354613    0.454162071
   30.450989983    0.472841792    0.461088396    0.460369535
   30.517766277    0.524318502    0.481892720    0.479238510
   30.584542571    0.508258748    0.500839680    0.500386673
   30.651318865    0.488613041    0.494992748    0.495383176
   30.718095159    0.471762678    0.465872761    0.465504023
   30.784871452    0.492265617    0.476069157    0.475069636
   30.851647746    0.478553846    0.492080539    0.492941619
   30.918424040    0.526083062    0.529323690    0.529528468
   30.985200334    0.599975848    0.545098280    0.541673308
   31.051976628    0.679604243    0.591411177    0.585865670
   31.118752922    0.678330505    0.635879408    0.633213183
   31.185529215    0.669283852    0.616712474    0.613405240
   31.252305509    0.657531079    0.595934293    0.592074040
   31.319081803    0.627787936    0.580458925    0.577471712
   31.385858097    0.549751700    0.547604411    0.547486517
   31.452634391    0.531885797    0.563166350    0.565148279
   31.519410684    0.568358113    0.585470371    0.586551603
   31.586186978    0.597674987    0.625054878    0.626747711
   31.652963272    0.625212451    0.705238032    0.710187820
   31.719739566    0.660944755    0.717442875    0.720998005
   31.786515860    0.719487346    0.734139793    0.735116373
   31.853292154    0.783673126    0.775689928    0.775213437
   31.920068447    0.777479128    0.774941395    0.774710351
   31.986844741    0.807254489    0.794618963    0.793822078
   32.053621035    0.819748473    0.814708297    0.814382851
   32.120397329    0.766392393    0.852211982    0.857555299
   32.187173623    0.715924815    0.835809243    0.843339238
   32.253949917    0.736455831    0.776240902    0.778741853
   32.320726210    0.798760967    0.795920157    0.795704840
   32.387502504    0.794169634    0.792144434    0.791939476
   32.454278798    0.789036400    0.769042873    0.767793835
   32.521055092    0.801130056    0.768393571    0.766376711
   32.587831386    0.831437378    0.814605436    0.813612331
   32.654607679    0.889606865    0.897344009    0.897840136
   32.721383973    0.952356666    0.933943847    0.932790314
   32.788160267    0.908103521    0.892923601    0.891986699
   32.854936561    0.885596386    0.857951427    0.856226258
   32.921712855    0.905364105    0.905749892    0.905792500
   32.988489149    0.912804270    0.923455467    0.924095920
   33.055265442    0.878967926    0.874211766    0.873898239
   33.122041736    0.901269732    0.921065291    0.922344938
   33.188818030    0.960143625    0.980429984    0.981707665
   33.255594324    0.906434419    0.922179724    0.923157888
   33.322370618    0.875375597    0.891507580    0.892503252
   33.389146912    0.869619989    0.838555297    0.836603261
   33.455923205    0.892317014    0.850546607    0.847886093
   33.522699499    0.912056795    0.901008842    0.900347555
   33.589475793    0.893381275    0.870388423    0.868969021
   33.656252087    0.833061031    0.797120735    0.794895149
   33.723028381    0.862090209    0.794791729    0.790586645
   33.789804674    0.869637704    0.852537048    0.851463273
   33.856580968    0.883287399    0.882824456    0.882819772
   33.923357262    0.924918988    0.910082126    0.909140578
   33.990133556    0.920948218    0.934000442    0.934789843
   34.056909850    0.829631322    0.886776909    0.890353443
   34.123686144    0.744246550    0.834374750    0.840008102
   34.190462437    0.731279684    0.793636313    0.797542144
   34.257238731    0.655767056    0.759981678    0.766563064
   34.324015025    0.609966358    0.718426496    0.725196909
   34.390791319    0.629895869    0.715103122    0.720434405
   34.457567613    0.658376012    0.721026573    0.724957945
   34.524343907    0.657203795    0.672278717    0.673198140
   34.591120200    0.654956829    0.621483846    0.619405670
   34.657896494    0.666574428    0.610609905    0.607105261
   34.724672788    0.628208579    0.582767227    0.579897766
   34.791449082    0.628672168    0.580963924    0.577939119
   34.858225376    0.628078379    0.604923503    0.603491582
   34.925001669    0.602988442    0.630614577    0.632369589
   34.991777963    0.588539165    0.621208139    0.623278692
   35.058554257    0.581446673    0.635246648    0.638683831
   35.125330551    0.584536456    0.614646390    0.616588957
   35.192106845    0.587172144    0.593618021    0.594031671
   35.258883139    0.606981496    0.610116260    0.610286006
   35.325659432    0.654456968    0.620515514    0.618339191
   35.392435726    0.598663760    0.577347527    0.575977880
   35.459212020    0.574314108    0.535910278    0.533497624
   35.525988314    0.535055519    0.512525257    0.511100316
   35.592764608    0.520888621    0.508912304    0.508160443
   35.659540902    0.525744984    0.496199647    0.494368324
   35.726317195    0.543914785    0.495093946    0.492027505
   35.793093489    0.555294317    0.516880026    0.514490520
   35.859869783    0.577003204    0.565519053    0.564816581
   35.926646077    0.572929329    0.554606244    0.553460687
   35.993422371    0.573093479    0.555099580    0.553966714
   36.060198664    0.651943362    0.582352392    0.577986677
   36.126974958    0.730638930    0.614400907    0.607122815
   36.193751252    0.757207543    0.624254368    0.615940060
   36.260527546    0.695343322    0.618121917    0.613309401
   36.327303840    0.631615017    0.598199113    0.596099103
   36.394080134    0.595792579    0.589529395    0.589150100
   36.460856427    0.605967312    0.601267576    0.600983637
   36.527632721    0.616580372    0.624692149    0.625215333
   36.594409015    0.606300397    0.636543266    0.638448093
   36.661185309    0.593190191    0.616411652    0.617857922
   36.727961603    0.586205944    0.593446487    0.593879305
   36.794737896    0.579302970    0.606067910    0.607725149
   36.861514190    0.573936674    0.591377716    0.592457332
   36.928290484    0.538392166    0.554740247    0.555743365
   36.995066778    0.555262731    0.582969182    0.584705894
   37.061843072    0.563132234    0.591198515    0.592983280
   37.128619366    0.583589986    0.645221778    0.649066449
