# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    2.672051753   15.739247785   15.611110254   15.603343632
    2.738828047   16.351849115   16.194461024   16.184904755
    2.805604341   17.068648964   16.872724732   16.860811535
    2.872380634   17.923089744   17.675225410   17.660137718
    2.939156928   18.966802718   18.646745689   18.627250393
    3.005933222   20.282965017   19.854636252   19.828531538
    3.072709516   21.994354682   21.329968268   21.289314955
    3.139485810   24.102317080   22.745834761   22.661838194
    3.206262104   25.007079364   23.650484535   23.565838921
    3.273038397   24.237824814   24.458035995   24.471050294
    3.339814691   24.564613780   26.092523959   26.187546119
    3.406590985   25.942741079   28.271862565   28.416519838
    3.473367279   24.996428834   28.230479770   28.431073256
    3.540143573   22.479933376   26.407271178   26.649720644
    3.606919866   19.328609844   22.640187460   22.842801847
    3.673696160   19.876122656   21.872318632   21.996370339
    3.740472454   19.341168526   17.091822594   16.953166686
    3.807248748   14.103913776   12.861677212   12.783401845
    3.874025042   10.035603163   11.087723079   11.151848609
    3.940801336    8.033924627    8.777366168    8.825737347
    4.007577629    2.367173158    0.020120446   -0.124639338
    4.074353923   -2.259115385   -4.206386688   -4.324768315
    4.141130217   -2.637436984   -4.366455443   -4.471220706
    4.207906511   -4.082062924   -6.155359878   -6.283286512
    4.274682805   -6.533707852   -8.223803496   -8.330647948
    4.341459098   -7.740203133   -8.714585294   -8.776524891
    4.408235392  -12.017998493   -9.388878820   -9.224538092
    4.475011686  -11.199750057   -8.050903845   -7.854769623
    4.541787980   -8.479963919   -5.793236717   -5.626248513
    4.608564274   -6.342109446   -4.520870892   -4.408340701
    4.675340568   -4.925658485   -3.686121795   -3.609682262
    4.742116861   -3.676814671   -2.901046492   -2.853426450
    4.808893155   -2.290703726   -2.058302139   -2.044015005
    4.875669449   -1.412158862   -1.671126124   -1.687940487
    4.942445743   -0.793376501   -0.707078885   -0.701731081
    5.009222037    0.048879094    0.024500320    0.023062554
    5.075998331   -0.240901481    0.539029175    0.587820903
    5.142774624    0.432589230    0.999603481    1.034335791
    5.209550918    1.646359161    1.134314610    1.101670057
    5.276327212    1.348842127    0.771290199    0.733858620
    5.343103506    0.233269977   -0.051039497   -0.069024704
    5.409879800    0.990821118   -0.307869600   -0.389232036
    5.476656093    1.842501077   -0.627648825   -0.781365002
    5.543432387    1.391543991   -0.280163346   -0.384240879
    5.610208681    0.527651829    0.007530578   -0.024212391
    5.676984975    0.891022426    0.072348176    0.021734641
    5.743761269    1.565778365    0.231468552    0.148409090
    5.810537563    1.732995825    0.214018180    0.119558560
    5.877313856    2.237410683   -0.002148425   -0.143252655
    5.944090150    1.278487692   -0.181046374   -0.273177232
    6.010866444    0.303699435    0.109218496    0.097533172
    6.077642738    0.644944701    0.740027617    0.745956079
    6.144419032    1.442141083    1.245290730    1.233125811
    6.211195326    1.782277111    0.779651465    0.716952128
    6.277971619    2.280732818    0.782948383    0.689669649
    6.344747913    3.131008591    1.552746394    1.454561084
    6.411524207    3.985379940    2.420985177    2.323320148
    6.478300501    3.890408405    2.390534857    2.296158421
    6.545076795    3.745984431    2.382419573    2.297440542
    6.611853088    2.661635945    2.129573808    2.096796843
    6.678629382    1.416020342    1.498519691    1.504227411
    6.745405676    0.666555601    1.276486088    1.314442026
    6.812181970    0.463377169    1.363914521    1.419710441
    6.878958264    0.271948274    1.615196128    1.699143281
    6.945734558    0.981361213    2.083724566    2.152896036
    7.012510851    1.110842698    1.680999808    1.717104130
    7.079287145    1.404167431    1.494631297    1.500565832
    7.146063439    1.819296918    1.695869169    1.687505969
    7.212839733    1.966487133    2.021090550    2.024423414
    7.279616027    2.557449135    2.775929336    2.789837516
    7.346392321    3.154229954    3.249486818    3.255678934
    7.413168614    2.887810285    3.053377313    3.063307069
    7.479944908    2.818367354    2.699076969    2.691559111
    7.546721202    2.808005884    2.404795353    2.379789201
    7.613497496    2.880957858    2.929104027    2.932499731
    7.680273790    3.352990266    3.483006518    3.491325297
    7.747050083    2.845967865    3.263490834    3.289914514
    7.813826377    2.250877020    2.773949970    2.806923752
    7.880602671    2.546411866    2.434734770    2.427438986
    7.947378965    3.452529248    2.749548885    2.705476663
    8.014155259    3.576447918    3.370610490    3.357659127
    8.080931553    2.906226965    3.490345509    3.526578177
    8.147707846    2.498321629    3.183320838    3.226055672
    8.214484140    1.743022587    2.785820294    2.850519777
    8.281260434    2.039224972    2.814865488    2.863100501
    8.348036728    1.902306673    2.826771394    2.884247104
    8.414813022    2.458742809    3.149191221    3.192382601
    8.481589316    2.831451656    3.314560444    3.344823012
    8.548365609    2.811226492    3.328309979    3.360546950
    8.615141903    2.977644004    3.142776578    3.153312689
    8.681918197    2.916850854    3.106713421    3.118314821
    8.748694491    2.963153097    3.249338784    3.267074349
    8.815470785    3.120502313    2.793970389    2.773713702
    8.882247078    3.322719046    2.746008010    2.709839976
    8.949023372    3.439887161    3.013976541    2.987296070
    9.015799666    3.201037477    2.791664467    2.766226310
    9.082575960    2.950109649    2.631443816    2.611584589
    9.149352254    2.504684070    2.137887975    2.115640638
    9.216128548    2.305136779    1.944149930    1.921821521
    9.282904841    2.088562799    1.907113764    1.895813310
    9.349681135    2.171311909    2.170711099    2.170523587
    9.416457429    2.178902972    2.360831890    2.372321685
    9.483233723    1.393694093    1.810277238    1.836222096
    9.550010017    0.817382742    1.356132446    1.389695407
    9.616786311    1.126198601    1.156026032    1.157825749
    9.683562604    1.274770583    1.017210571    1.001017895
    9.750338898    1.326974423    1.180536831    1.171149828
    9.817115192    1.477453253    1.541477445    1.545387971
    9.883891486    1.534979608    1.581872891    1.584667276
    9.950667780    1.456900949    1.493927149    1.496641876
   10.017444073    1.875275216    1.650810057    1.637082027
   10.084220367    2.372388745    1.881066659    1.850139035
   10.150996661    2.318359327    2.217251623    2.210715333
   10.217772955    1.976949741    2.290815738    2.310498557
   10.284549249    1.760926376    1.951505845    1.963422654
   10.351325543    1.891215943    2.028124181    2.036041966
   10.418101836    1.927081503    2.283754179    2.305815309
   10.484878130    2.105939928    2.398433393    2.417526183
   10.551654424    1.937767276    1.831226605    1.825040073
   10.618430718    1.657470507    1.665335205    1.665933410
   10.685207012    1.749628863    1.805921689    1.810124870
   10.751983306    1.123023233    1.407315369    1.425045843
   10.818759599    0.466947112    1.044666240    1.080711445
   10.885535893    0.399129917    1.059038518    1.100220613
   10.952312187    0.457907268    1.188381442    1.233564348
   11.019088481    0.616096827    1.169872129    1.203854399
   11.085864775    0.866202996    1.073012397    1.085449686
   11.152641068    1.270085174    1.449253825    1.460387379
   11.219417362    1.424037391    1.545159371    1.552870340
   11.286193656    1.307140696    1.470539525    1.481053261
   11.352969950    1.335826542    1.512797060    1.523785267
   11.419746244    1.596401214    1.471907698    1.464054584
   11.486522538    1.668192466    1.200592514    1.171342205
   11.553298831    1.601925981    1.248356469    1.226612102
   11.620075125    1.382132643    1.395616190    1.396625713
   11.686851419    1.415738560    1.352204562    1.348233912
   11.753627713    1.652050285    1.498094458    1.488493881
   11.820404007    1.474964708    1.711394431    1.726373786
   11.887180301    1.086525702    1.557082056    1.586636619
   11.953956594    1.111270559    1.372708560    1.388766774
   12.020732888    1.015315585    1.269134570    1.284932289
   12.087509182    1.145825259    1.272889338    1.281060270
   12.154285476    1.247356775    1.175326574    1.171158786
   12.221061770    1.217942204    1.033666454    1.022275371
   12.287838063    1.252980147    1.119274715    1.110924745
   12.354614357    1.529151169    1.457504650    1.453014119
   12.421390651    1.802205270    1.644671842    1.634798944
   12.488166945    2.109900104    1.925480454    1.913953668
   12.554943239    2.201340022    2.125073865    2.120289742
   12.621719533    2.380295169    2.030316003    2.008635834
   12.688495826    2.551028464    2.151726627    2.126671813
   12.755272120    2.737212029    2.299983336    2.272679199
   12.822048414    2.797143282    2.410215976    2.385955788
   12.888824708    2.420557664    2.226183766    2.213855520
   12.955601002    2.577523952    2.500066331    2.495257527
   13.022377295    2.939579937    2.786483826    2.776922111
   13.089153589    3.271391370    3.043314253    3.028836096
   13.155929883    3.317834939    3.136050485    3.124203000
   13.222706177    2.959563883    2.795765501    2.785443675
   13.289482471    2.615708020    2.715531847    2.722021926
   13.356258765    2.681238858    2.810875500    2.818879490
   13.423035058    3.001615926    2.756632286    2.741259880
   13.489811352    3.290269970    2.909656912    2.885948706
   13.556587646    2.988973362    2.781837656    2.769292738
   13.623363940    2.883123918    2.650147453    2.635599494
   13.690140234    2.652953737    2.450106841    2.437112892
   13.756916528    2.363408186    2.103826503    2.087537966
   13.823692821    2.430505449    1.817053828    1.779155062
   13.890469115    1.933450082    1.593977626    1.572766163
   13.957245409    1.953023479    1.671491463    1.653685246
   14.024021703    1.879045745    1.441621997    1.414105794
   14.090797997    0.984121589    1.034112261    1.037163715
   14.157574290    0.228199353    0.916470911    0.959778667
   14.224350584    0.327512487    0.797242257    0.826497479
   14.291126878    0.578451704    0.627908236    0.631036525
   14.357903172    0.748818333    0.633000931    0.625387017
   14.424679466    0.495148012    0.307912979    0.295920986
   14.491455760    0.100866355    0.191479975    0.196913023
   14.558232053   -0.375965541    0.225359310    0.262704572
   14.625008347   -0.394783599    0.294911940    0.338081062
   14.691784641   -0.243409300    0.450452414    0.493922365
   14.758560935   -0.291117180    0.610253777    0.666484389
   14.825337229   -0.381880774    0.527668910    0.584319151
   14.892113523   -0.517450474   -0.063983141   -0.035171455
   14.958889816   -0.289898923   -0.127732547   -0.117477084
   15.025666110   -0.600847581   -0.216311366   -0.192307800
   15.092442404   -0.714903887   -0.115210736   -0.077748716
   15.159218698   -0.817492198   -0.250446934   -0.214954386
   15.225994992   -0.564049430   -0.333566752   -0.319245494
   15.292771285   -0.494220749   -0.350410187   -0.341187214
   15.359547579   -1.292026075   -1.157723831   -1.149535145
   15.426323873   -1.430003711   -1.294191289   -1.285562198
   15.493100167   -0.920876433   -0.700756736   -0.686771947
   15.559876461   -0.981743495   -0.898156754   -0.892512386
   15.626652755   -0.838359415   -0.948657669   -0.955527168
   15.693429048   -0.779768964   -0.891551888   -0.898724954
   15.760205342   -0.782646560   -0.859253642   -0.864269576
   15.826981636   -0.645769740   -0.760456561   -0.767607108
   15.893757930   -0.466085476   -0.561067826   -0.566728486
   15.960534224   -0.500932903   -0.604074303   -0.610498449
   16.027310518   -0.667535451   -0.516512751   -0.507061441
   16.094086811   -0.612728752   -0.451155783   -0.440881304
   16.160863105   -0.532675741   -0.681615572   -0.690742789
   16.227639399   -0.541349461   -0.784241204   -0.799671247
   16.294415693   -0.383841789   -0.837825183   -0.866204054
   16.361191987   -0.284657050   -0.653665178   -0.676742574
   16.427968280   -0.324307092   -0.641359330   -0.661060019
   16.494744574   -0.214362903   -0.534474798   -0.554678719
   16.561520868    0.179380860   -0.244740145   -0.271314379
   16.628297162    0.326590355    0.011136346   -0.008516270
   16.695073456   -0.137579943   -0.051419044   -0.046101505
   16.761849750   -0.248679813   -0.097647866   -0.088213995
   16.828626043   -0.155879735   -0.205626594   -0.208857381
   16.895402337   -0.079754744   -0.561608685   -0.591852386
   16.962178631   -0.009942131   -0.452653578   -0.480183548
   17.028954925    0.252940487   -0.230013652   -0.260167605
   17.095731219   -0.127143229   -0.192092643   -0.196021863
   17.162507513   -0.722596517   -0.236809672   -0.206392015
   17.229283806   -0.997666571   -0.509568180   -0.479145394
   17.296060100   -0.999881021   -0.731801803   -0.715152166
   17.362836394   -0.973006559   -0.875599496   -0.869489676
   17.429612688   -0.831302694   -0.668218438   -0.658076918
   17.496388982   -0.701519514   -0.648346655   -0.645025109
   17.563165275   -0.742757310   -0.678858257   -0.674801443
   17.629941569   -0.796436807   -0.828174166   -0.830205448
   17.696717863   -0.896683575   -1.072916639   -1.083802591
   17.763494157   -0.783674118   -1.038580802   -1.054317821
   17.830270451   -0.768321936   -0.932132360   -0.942484718
   17.897046745   -0.702205333   -0.753362488   -0.756695791
   17.963823038   -0.619174112   -0.763183743   -0.772212548
   18.030599332   -0.835698316   -0.837838024   -0.837861161
   18.097375626   -0.931990141   -0.800408090   -0.792157232
   18.164151920   -0.887548536   -0.726233906   -0.716247614
   18.230928214   -0.868074884   -0.665657490   -0.652966675
   18.297704508   -1.025503948   -0.757171508   -0.740598696
   18.364480801   -0.977627064   -0.898442620   -0.893642145
   18.431257095   -0.736645651   -0.912709257   -0.923610633
   18.498033389   -0.653179914   -0.749770319   -0.755627859
   18.564809683   -0.660994758   -0.692863301   -0.694948500
   18.631585977   -0.833104848   -0.794759324   -0.792538262
   18.698362270   -0.757699087   -0.850058008   -0.855774821
   18.765138564   -0.629997614   -0.727216276   -0.733206537
   18.831914858   -0.618976228   -0.654422409   -0.656479319
   18.898691152   -0.825754012   -0.874209354   -0.877175933
   18.965467446   -0.943143017   -1.018513407   -1.023260488
   19.032243740   -0.889472881   -1.013879895   -1.021674656
   19.099020033   -1.009586291   -1.159168312   -1.168505060
   19.165796327   -0.975465450   -1.140145230   -1.150516347
   19.232572621   -1.028614377   -0.976571445   -0.973577335
   19.299348915   -1.210657674   -1.068669038   -1.059663507
   19.366125209   -1.273058718   -1.203933394   -1.199495861
   19.432901503   -1.586076807   -1.401052936   -1.389594171
   19.499677796   -1.772149071   -1.608245299   -1.597793881
   19.566454090   -1.751427368   -1.703812805   -1.700823812
   19.633230384   -1.583187324   -1.552210918   -1.550328140
   19.700006678   -1.368188348   -1.437954702   -1.442383838
   19.766782972   -1.271095984   -1.301196722   -1.303054603
   19.833559265   -1.185283281   -1.211942687   -1.213650561
   19.900335559   -1.282369620   -1.265674710   -1.264768232
   19.967111853   -1.271975912   -1.278226865   -1.278635701
   20.033888147   -1.187230552   -1.130816492   -1.127339920
   20.100664441   -1.165108643   -1.133125818   -1.131179269
   20.167440735   -1.155794706   -1.248492579   -1.254104033
   20.234217028   -1.129045342   -1.233707697   -1.240100163
   20.300993322   -1.120212939   -1.156066027   -1.158332356
   20.367769616   -1.015983700   -1.031920953   -1.032917705
   20.434545910   -1.088271097   -1.026667545   -1.022740708
   20.501322204   -1.161625524   -1.021266042   -1.012574940
   20.568098497   -0.999254657   -0.991938478   -0.991457889
   20.634874791   -0.885168813   -1.024316735   -1.032996467
   20.701651085   -0.887845668   -1.024744903   -1.033278775
   20.768427379   -0.954347420   -0.994421626   -0.996953019
   20.835203673   -0.977163819   -0.970837609   -0.970518930
   20.901979967   -1.029136383   -0.959833092   -0.955473531
   20.968756260   -0.978149580   -0.934324045   -0.931605182
   21.035532554   -0.885989277   -0.886383391   -0.886433859
   21.102308848   -0.814614677   -0.829605496   -0.830588195
   21.169085142   -0.857429429   -0.751265793   -0.744658876
   21.235861436   -0.799428289   -0.658808976   -0.650023180
   21.302637730   -0.710999744   -0.624115080   -0.618731554
   21.369414023   -0.696214696   -0.649773331   -0.646875222
   21.436190317   -0.764654497   -0.644253306   -0.636727722
   21.502966611   -0.739531467   -0.692350998   -0.689393909
   21.569742905   -0.639591020   -0.715371438   -0.720072591
   21.636519199   -0.592895644   -0.694513351   -0.700820185
   21.703295492   -0.578362501   -0.677014971   -0.683165312
   21.770071786   -0.564367669   -0.598425173   -0.600543274
   21.836848080   -0.485580865   -0.509215976   -0.510659324
   21.903624374   -0.452922461   -0.435451131   -0.434345819
   21.970400668   -0.404387623   -0.384578308   -0.383388644
   22.037176962   -0.442580531   -0.463743739   -0.465027277
   22.103953255   -0.559656636   -0.541334445   -0.540254255
   22.170729549   -0.450530063   -0.472980305   -0.474384759
   22.237505843   -0.412633147   -0.437868749   -0.439497338
   22.304282137   -0.431614676   -0.415972256   -0.415004046
   22.371058431   -0.445750250   -0.479881070   -0.482034516
   22.437834725   -0.366869897   -0.514829599   -0.524060754
   22.504611018   -0.282460853   -0.402396421   -0.409880872
   22.571387312   -0.253524355   -0.350145770   -0.356130475
   22.638163606   -0.273888589   -0.338080735   -0.342116457
   22.704939900   -0.324352408   -0.321273069   -0.321122388
   22.771716194   -0.324246390   -0.272771788   -0.269556057
   22.838492487   -0.259014956   -0.244665766   -0.243758562
   22.905268781   -0.203723446   -0.273854261   -0.278258581
   22.972045075   -0.206829698   -0.247646983   -0.250214735
   23.038821369   -0.192456651   -0.217657432   -0.219202714
   23.105597663   -0.094791298   -0.149008755   -0.152368600
   23.172373957   -0.246545879   -0.163893034   -0.158737487
   23.239150250   -0.318185088   -0.193960696   -0.186182431
   23.305926544   -0.274242218   -0.178679880   -0.172655996
   23.372702838   -0.235078979   -0.139697632   -0.133682397
   23.439479132   -0.200968930   -0.130100104   -0.125667676
   23.506255426   -0.163483957   -0.136607931   -0.134914699
   23.573031720   -0.124289924   -0.133097608   -0.133684483
   23.639808013   -0.102259892   -0.124232308   -0.125641892
   23.706584307   -0.093152089   -0.126796372   -0.128919012
   23.773360601   -0.063446029   -0.070216933   -0.070648333
   23.840136895   -0.109660314   -0.029922752   -0.024963866
   23.906913189   -0.122712872   -0.020716339   -0.014365883
   23.973689482   -0.031839203    0.025783797    0.029425559
   24.040465776   -0.069771874    0.010880475    0.015983474
   24.107242070   -0.094804504   -0.033528783   -0.029671044
   24.174018364   -0.049663064   -0.073013841   -0.074506943
   24.240794658   -0.021240383   -0.068415353   -0.071395437
   24.307570952   -0.028103594   -0.063959646   -0.066220081
   24.374347245   -0.009826555   -0.036457015   -0.038141848
   24.441123539    0.012438968   -0.014925876   -0.016657777
   24.507899833   -0.001381481   -0.039202601   -0.041623894
   24.574676127   -0.007745994   -0.051076233   -0.053771742
   24.641452421    0.014551154    0.002172370    0.001402610
   24.708228715    0.100483383    0.052448922    0.049457694
   24.775005008    0.143936268    0.068916265    0.064279004
   24.841781302    0.104475561    0.056115694    0.053115676
   24.908557596    0.056229974    0.038827080    0.037732378
   24.975333890    0.066306689    0.087852104    0.089220581
   25.042110184    0.105561538    0.095190490    0.094524581
   25.108886477    0.120872593    0.101979410    0.100792306
   25.175662771    0.144868580    0.137630799    0.137131146
   25.242439065    0.226477979    0.165591879    0.161797047
   25.309215359    0.225939642    0.161610548    0.157590800
   25.375991653    0.201970300    0.180723081    0.179395997
   25.442767947    0.226336408    0.205753422    0.204497526
   25.509544240    0.242274933    0.231010814    0.230329157
   25.576320534    0.244569484    0.238524016    0.238159186
   25.643096828    0.232912794    0.255332147    0.256712577
   25.709873122    0.154148721    0.254560523    0.260844767
   25.776649416    0.185235977    0.285746726    0.292054776
   25.843425710    0.222621332    0.282063876    0.285776406
   25.910202003    0.227452065    0.259975275    0.261981468
   25.976978297    0.245462946    0.258118867    0.258919441
   26.043754591    0.277255732    0.292496612    0.293399836
   26.110530885    0.275549254    0.283762851    0.284277021
   26.177307179    0.289785421    0.305260990    0.306232328
   26.244083472    0.303359003    0.295451175    0.294953960
   26.310859766    0.273285539    0.232160029    0.229587673
   26.377636060    0.238214744    0.224603199    0.223748310
   26.444412354    0.230122473    0.220805153    0.220232521
   26.511188648    0.265907970    0.255002124    0.254361084
   26.577964942    0.294062816    0.298760302    0.299022218
   26.644741235    0.287929360    0.287043061    0.286925287
   26.711517529    0.293122793    0.285384318    0.284908380
   26.778293823    0.337824134    0.292949820    0.290174069
   26.845070117    0.378341884    0.301496680    0.296693300
   26.911846411    0.351569701    0.305054208    0.302145396
   26.978622705    0.308945342    0.309216255    0.309242485
   27.045398998    0.283709366    0.323935005    0.326476893
   27.112175292    0.320917286    0.344571911    0.346052392
   27.178951586    0.349181215    0.372503355    0.373964634
   27.245727880    0.324459197    0.347764059    0.349186072
   27.312504174    0.297110219    0.323363879    0.325015489
   27.379280467    0.280109628    0.295030420    0.295963643
   27.446056761    0.312246260    0.326334905    0.327195896
   27.512833055    0.363526188    0.372407784    0.372958635
   27.579609349    0.365708371    0.367434988    0.367525909
   27.646385643    0.358886122    0.357666292    0.357596165
   27.713161937    0.383464635    0.387058602    0.387304336
   27.779938230    0.370269629    0.398436100    0.400207745
   27.846714524    0.395327289    0.406729166    0.407471818
   27.913490818    0.400924482    0.371146512    0.369260261
   27.980267112    0.405295992    0.343444703    0.339565409
   28.047043406    0.402760631    0.365006596    0.362666972
   28.113819699    0.458207056    0.426987943    0.425044325
   28.180595993    0.472024686    0.450357509    0.448994139
   28.247372287    0.493358288    0.500994798    0.501453280
   28.314148581    0.499001515    0.507649818    0.508152738
   28.380924875    0.493978337    0.483038773    0.482393895
   28.447701169    0.442509053    0.460910852    0.462084819
   28.514477462    0.424232670    0.455859618    0.457823625
   28.581253756    0.436680248    0.467418058    0.469325324
   28.648030050    0.448416295    0.450604648    0.450742063
   28.714806344    0.472807392    0.446333585    0.444690182
   28.781582638    0.504325137    0.467455684    0.465121029
   28.848358932    0.506841374    0.511272921    0.511525656
   28.915135225    0.522460058    0.560004378    0.562346170
   28.981911519    0.559248756    0.594491995    0.596731814
   29.048687813    0.558990162    0.595760179    0.598060529
   29.115464107    0.564464828    0.612479098    0.615442501
   29.182240401    0.597347368    0.590480963    0.590029906
   29.249016694    0.592343672    0.548827369    0.546134207
   29.315792988    0.531469519    0.529913340    0.529812458
   29.382569282    0.460004658    0.512539178    0.515816941
   29.449345576    0.508097366    0.549198535    0.551796148
   29.516121870    0.548510973    0.571820495    0.573255022
   29.582898164    0.526185176    0.535322459    0.535877689
   29.649674457    0.566658411    0.563045803    0.562817143
   29.716450751    0.601002076    0.614440106    0.615309148
   29.783227045    0.616081401    0.625250370    0.625831631
   29.850003339    0.644196163    0.611902456    0.609889621
   29.916779633    0.637721557    0.606642699    0.604686346
   29.983555927    0.647789332    0.620663561    0.618969083
   30.050332220    0.674115302    0.650795685    0.649345852
   30.117108514    0.665124387    0.658574574    0.658168701
   30.183884808    0.696325928    0.679058308    0.677999955
   30.250661102    0.718789428    0.698737206    0.697481580
   30.317437396    0.754172938    0.732748206    0.731379515
   30.384213689    0.755368259    0.735544407    0.734317802
   30.450989983    0.786313093    0.753771637    0.751756634
   30.517766277    0.772252790    0.766362922    0.765989579
   30.584542571    0.746612200    0.758995293    0.759764998
   30.651318865    0.750359449    0.747866698    0.747711131
   30.718095159    0.783997954    0.766400712    0.765301934
   30.784871452    0.807384630    0.800828789    0.800421628
   30.851647746    0.841006135    0.836990530    0.836732481
   30.918424040    0.902219402    0.846535262    0.843038220
   30.985200334    0.916168699    0.860631649    0.857131025
   31.051976628    0.871244028    0.873576091    0.873716310
   31.118752922    0.802032546    0.826717838    0.828260871
   31.185529215    0.786279948    0.800850991    0.801757251
   31.252305509    0.749468564    0.786697406    0.789028369
   31.319081803    0.719931172    0.798400490    0.803328178
   31.385858097    0.737146659    0.819814257    0.825018765
   31.452634391    0.813237822    0.878132009    0.882184907
   31.519410684    0.864356101    0.900371514    0.902610014
   31.586186978    0.882343441    0.946516995    0.950490930
   31.652963272    0.903005953    0.937892585    0.940092736
   31.719739566    0.922768518    0.893697048    0.891949173
   31.786515860    0.938618236    0.914757860    0.913262941
   31.853292154    0.891536528    0.880743308    0.879994063
   31.920068447    0.853165354    0.862564403    0.863136516
   31.986844741    0.846334368    0.864956328    0.866146630
   32.053621035    0.780415521    0.840534658    0.844290916
   32.120397329    0.743720073    0.821393394    0.826276638
   32.187173623    0.778495622    0.742537511    0.740304793
   32.253949917    0.837982333    0.754802165    0.749573970
   32.320726210    0.823745440    0.774931121    0.771840329
   32.387502504    0.803914089    0.759052546    0.756277596
   32.454278798    0.804727587    0.764133922    0.761678771
   32.521055092    0.824558111    0.807294657    0.806260709
   32.587831386    0.833139738    0.846222218    0.847042694
   32.654607679    0.844287681    0.835763618    0.835205011
   32.721383973    0.760911963    0.749768559    0.749071824
   32.788160267    0.706079225    0.696806885    0.696229106
   32.854936561    0.707751593    0.720556847    0.721357232
   32.921712855    0.714965925    0.738461875    0.739914790
   32.988489149    0.670663823    0.674677207    0.674921255
   33.055265442    0.657896167    0.663826633    0.664217289
   33.122041736    0.699897533    0.719264380    0.720489290
   33.188818030    0.619872158    0.613572885    0.613148053
   33.255594324    0.588252081    0.573046180    0.572087691
   33.322370618    0.575228666    0.541868210    0.539774615
   33.389146912    0.603128025    0.559069515    0.556308163
   33.455923205    0.598503672    0.602791221    0.603068661
   33.522699499    0.567794278    0.571233052    0.571507625
   33.589475793    0.507330788    0.507871446    0.507909785
   33.656252087    0.529208062    0.516131444    0.515314979
   33.723028381    0.550396261    0.584880275    0.587025174
   33.789804674    0.526454508    0.599354018    0.603915558
   33.856580968    0.528796897    0.569520516    0.572067836
   33.923357262    0.485500353    0.539576397    0.542932530
   33.990133556    0.389659486    0.476026500    0.481434929
   34.056909850    0.320617160    0.400063596    0.405044901
   34.123686144    0.349050185    0.388017719    0.390455136
   34.190462437    0.351708302    0.373024419    0.374402798
   34.257238731    0.347953738    0.375389490    0.377091375
   34.324015025    0.419375797    0.380854901    0.378412616
   34.390791319    0.476824472    0.416731374    0.412992532
   34.457567613    0.475462841    0.383409873    0.377618150
   34.524343907    0.472976343    0.365371555    0.358655723
   34.591120200    0.481598063    0.389721830    0.383972921
   34.657896494    0.462802480    0.414525700    0.411488274
   34.724672788    0.455471928    0.437505514    0.436364905
   34.791449082    0.486432132    0.485277451    0.485241722
   34.858225376    0.464555026    0.505649236    0.508268666
   34.925001669    0.471402384    0.498676055    0.500399868
   34.991777963    0.489078026    0.496088484    0.496568190
   35.058554257    0.507116237    0.485022722    0.483638369
   35.125330551    0.522841512    0.469616814    0.466234756
   35.192106845    0.530611130    0.482872545    0.479814574
   35.258883139    0.563203479    0.501856665    0.497958912
   35.325659432    0.513377458    0.462694852    0.459504662
   35.392435726    0.477935320    0.447325119    0.445428413
   35.459212020    0.489805148    0.456070995    0.453968861
   35.525988314    0.498686027    0.492529984    0.492156517
   35.592764608    0.541750188    0.513386641    0.511631214
   35.659540902    0.579163970    0.542897670    0.540635182
   35.726317195    0.597091261    0.573278245    0.571786647
   35.793093489    0.605956487    0.614403523    0.614947004
