# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    3.573442404   20.331489224   22.130414686   22.242728652
    3.606829716   21.216657479   23.556319844   23.702386996
    3.640217028   22.074306066   24.926742819   25.104853147
    3.673604341   23.008514701   26.110036590   26.303733203
    3.706991653   24.270538853   27.171852973   27.353010948
    3.740378965   25.438918719   27.923300748   28.078355208
    3.773766277   26.347963691   28.394740122   28.522425798
    3.807153589   27.383568444   29.038142879   29.141331071
    3.840540902   28.459063890   29.709510739   29.787461146
    3.873928214   29.246570250   30.264161379   30.327543092
    3.907315526   29.926622318   31.102845505   31.176124105
    3.940702838   30.556869263   32.190876748   32.292826514
    3.974090150   30.886527602   32.885042773   33.009886567
    4.007477462   30.455909321   32.421673797   32.544558686
    4.040864775   29.003187240   30.522544851   30.617594562
    4.074252087   27.062846163   27.960318091   28.016534883
    4.107639399   25.458038955   25.590063530   25.598437691
    4.141026711   24.156506182   23.579482090   23.543522330
    4.174414023   22.998998823   21.725731150   21.646246737
    4.207801336   21.949256757   19.981025696   19.858108735
    4.241188648   20.958215627   18.455226494   18.298893136
    4.274575960   20.094475066   17.253469179   17.076023980
    4.307963272   19.097142049   16.090201492   15.902402799
    4.341350584   17.668026796   14.759409466   14.577764905
    4.374737896   15.899318356   13.429254930   13.275005689
    4.408125209   14.061975129   12.263311199   12.151029574
    4.441512521   12.257663304   11.269407374   11.207784954
    4.474899833   10.660381576   10.396001946   10.379608565
    4.508287145    9.482426224    9.703099364    9.717003538
    4.541674457    8.565754424    9.113850968    9.148189537
    4.575061770    7.759520953    8.522216296    8.569943453
    4.608449082    7.078462215    7.998544643    8.056089933
    4.641836394    6.589620638    7.597205325    7.660203775
    4.675223706    6.228395331    7.326371972    7.395013432
    4.708611018    5.916376227    7.136105526    7.212342147
    4.741998331    5.631425922    6.967018014    7.050476909
    4.775385643    5.411798998    6.841949904    6.931314043
    4.808772955    5.284160975    6.765311185    6.857867647
    4.842160267    5.250772482    6.688500306    6.778337630
    4.875547579    5.207509485    6.590997961    6.677441373
    4.908934891    5.118289823    6.528157535    6.616262932
    4.942322204    5.022789529    6.473590923    6.564256333
    4.975709516    4.875248136    6.376369678    6.470170839
    5.009096828    4.781723590    6.307204773    6.402523668
    5.042484140    4.774460531    6.300560120    6.395916008
    5.075871452    4.718256405    6.300761633    6.399639100
    5.109258765    4.574129363    6.205053871    6.306957686
    5.142646077    4.443665449    6.144053755    6.250304425
    5.176033389    4.353867609    6.178469015    6.292477261
    5.209420701    4.265112591    6.188706624    6.308899359
    5.242808013    4.195471899    6.115730865    6.235710496
    5.276195326    4.143592598    5.964058765    6.077788361
    5.309582638    4.175460993    5.818592896    5.921235742
    5.342969950    4.318765715    5.750267427    5.839690475
    5.376357262    4.427848285    5.725621006    5.806697316
    5.409744574    4.460904785    5.647478456    5.721606360
    5.443131886    4.522272051    5.473140855    5.532532304
    5.476519199    4.631108387    5.282269236    5.322927022
    5.509906511    4.790098930    5.189106636    5.214011303
    5.543293823    4.999300848    5.204338181    5.217133762
    5.576681135    5.187485966    5.264756086    5.269574544
    5.610068447    5.219681840    5.232122201    5.232892692
    5.643455760    5.117154436    5.157609058    5.160140004
    5.676843072    5.025383872    5.158984650    5.167338556
    5.710230384    4.918742194    5.097467819    5.108622573
    5.743617696    4.734276017    4.905599998    4.916281650
    5.777005008    4.593303660    4.737632051    4.746635741
    5.810392321    4.641088302    4.676617075    4.678835317
    5.843779633    4.805715564    4.658513180    4.649326358
    5.877166945    4.899372334    4.620634058    4.603233354
    5.910554257    4.825137798    4.521015386    4.502010253
    5.943941569    4.692495241    4.421294095    4.404329083
    5.977328881    4.612109599    4.371465263    4.356409868
    6.010716194    4.566330443    4.316291115    4.300660538
    6.044103506    4.483689430    4.221953409    4.205595818
    6.077490818    4.413670559    4.093761925    4.073763254
    6.110878130    4.419362369    4.021561449    3.996692440
    6.144265442    4.518675416    4.046570168    4.017063168
    6.177652755    4.674761825    4.102833396    4.067093752
    6.211040067    4.752644158    4.146793733    4.108932285
    6.244427379    4.754894996    4.196569062    4.161670082
    6.277814691    4.754182384    4.201190534    4.166621014
    6.311202003    4.736352000    4.105462752    4.066019915
    6.344589316    4.734733701    3.967808367    3.919861600
    6.377976628    4.738565208    3.842045578    3.785995263
    6.411363940    4.759573900    3.741072551    3.677407613
    6.444751252    4.933138581    3.751939788    3.678117523
    6.478138564    5.214808409    3.869177987    3.785076901
    6.511525876    5.468571692    3.962991188    3.868886681
    6.544913189    5.502105484    3.916348916    3.817232527
    6.578300501    5.243731630    3.774938105    3.683130801
    6.611687813    4.863318777    3.681131464    3.607233319
    6.645075125    4.557526663    3.699602323    3.645976376
    6.678462437    4.422130886    3.775814346    3.735423565
    6.711849750    4.412664870    3.828875310    3.792394353
    6.745237062    4.432356901    3.827987803    3.790218074
    6.778624374    4.421583899    3.779450376    3.739315844
    6.812011686    4.355829355    3.697527493    3.656382228
    6.845398998    4.235710160    3.601852701    3.562237026
    6.878786311    4.088450847    3.523398318    3.488086786
    6.912173623    3.962437126    3.461463003    3.430156537
    6.945560935    3.859840825    3.419896691    3.392406245
    6.978948247    3.711805181    3.393812426    3.373947092
    7.012335559    3.549667460    3.388805640    3.378757013
    7.045722871    3.440492471    3.388680219    3.385440160
    7.079110184    3.383009787    3.371703739    3.370991686
    7.112497496    3.332239727    3.341600041    3.342174407
    7.145884808    3.357038681    3.358872801    3.358977234
    7.179272120    3.499698529    3.445676956    3.442300871
    7.212659432    3.671364317    3.540475205    3.532304664
    7.246046745    3.767955956    3.552422409    3.538963983
    7.279434057    3.775403867    3.485492465    3.467381849
    7.312821369    3.821252872    3.454139056    3.431198506
    7.346208681    3.936831591    3.483469647    3.455135209
    7.379595993    4.030993602    3.525702659    3.494119122
    7.412983306    4.079512648    3.542325204    3.508749324
    7.446370618    4.083585337    3.511981340    3.476258642
    7.479757930    4.086899327    3.455576510    3.416126279
    7.513145242    4.105610370    3.436961076    3.395178638
    7.546532554    4.084216420    3.457732938    3.418584849
    7.579919866    4.078545360    3.507150192    3.471444986
    7.613307179    4.133918711    3.562739205    3.527048332
    7.646694491    4.136208704    3.574824314    3.539746722
    7.680081803    4.087731332    3.572155335    3.539936823
    7.713469115    4.006457126    3.585240509    3.558920146
    7.746856427    3.910824645    3.601480262    3.582152863
    7.780243740    3.960694832    3.639344687    3.619267285
    7.813631052    4.096398939    3.701269587    3.676586205
    7.847018364    4.146325818    3.765658506    3.741885417
    7.880405676    4.132696514    3.837255323    3.818803604
    7.913792988    4.136100067    3.896498709    3.881532541
    7.947180301    4.155544352    3.935580991    3.921841965
    7.980567613    4.132846443    3.949766296    3.938333414
    8.013954925    4.073472408    3.932585406    3.923787074
    8.047342237    3.984967800    3.874725918    3.867843556
    8.080729549    3.924725532    3.834139023    3.828486034
    8.114116861    3.870817081    3.828077546    3.825407826
    8.147504174    3.828001030    3.839355902    3.840061222
    8.180891486    3.856143559    3.834541874    3.833188585
    8.214278798    3.915334677    3.802188485    3.795119045
    8.247666110    3.948186871    3.806573415    3.797725544
    8.281053422    3.968067418    3.855226532    3.848176654
    8.314440735    3.943479807    3.915473244    3.913721414
    8.347828047    3.904810752    3.983390935    3.988294154
    8.381215359    3.896210812    4.048954130    4.058489912
    8.414602671    3.954422161    4.121969354    4.132431924
    8.447989983    4.055486920    4.217648395    4.227775545
    8.481377295    4.133106604    4.317772407    4.329304740
    8.514764608    4.244686277    4.424488996    4.435716258
    8.548151920    4.413226302    4.541717167    4.549739931
    8.581539232    4.537603754    4.617612596    4.622607671
    8.614926544    4.584912504    4.661366209    4.666142112
    8.648313856    4.588799967    4.714287645    4.722125689
    8.681701169    4.565869110    4.748744040    4.760162921
    8.715088481    4.585797053    4.802660188    4.816201506
    8.748475793    4.611727171    4.868758742    4.884811575
    8.781863105    4.642266342    4.931833592    4.949922923
    8.815250417    4.700878006    4.962692153    4.979052990
    8.848637730    4.771784946    4.976693227    4.989501850
    8.882025042    4.848666944    5.022976720    5.033872801
    8.915412354    4.874648602    5.066482202    5.078471698
    8.948799666    4.823383850    5.077460520    5.093334166
    8.982186978    4.767054841    5.091494927    5.111763539
    9.015574290    4.776678258    5.139172239    5.161822225
    9.048961603    4.870664782    5.176104113    5.195194897
    9.082348915    4.974634959    5.194913011    5.208684674
    9.115736227    4.973083414    5.180001177    5.192934059
    9.149123539    4.929940774    5.151339988    5.165171580
    9.182510851    4.957323032    5.122419183    5.132731430
    9.215898164    4.994842241    5.051089302    5.054602788
    9.249285476    4.982070617    4.963193532    4.962014711
    9.282672788    4.950567143    4.898245338    4.894977407
    9.316060100    4.927920124    4.869962383    4.866343239
    9.349447412    4.916510173    4.817295080    4.811098596
    9.382834725    4.918770214    4.723073801    4.710844388
    9.416222037    4.953016657    4.679109804    4.661987181
    9.449609349    4.988371146    4.706453626    4.688828821
    9.482996661    4.987872339    4.760271298    4.746042075
    9.516383973    4.946599066    4.780317028    4.769923664
    9.549771285    4.808118284    4.703301827    4.696755193
    9.583158598    4.592604898    4.583271491    4.582692156
    9.616545910    4.402035897    4.484037751    4.489164834
    9.649933222    4.271045534    4.407817207    4.416366670
    9.683320534    4.201585651    4.318104110    4.325388280
    9.716707846    4.171114400    4.213676533    4.216340400
    9.750095159    4.163335196    4.124469482    4.122045849
    9.783482471    4.190723160    4.084642477    4.078015888
    9.816869783    4.250828317    4.090143757    4.080099142
    9.850257095    4.321411665    4.102088765    4.088376168
    9.883644407    4.386660699    4.099362746    4.081399087
    9.917031720    4.436845687    4.099299359    4.078193497
    9.950419032    4.420933363    4.118019372    4.099073125
    9.983806344    4.335934647    4.117150621    4.103461597
   10.017193656    4.254674386    4.087425478    4.076955901
   10.050580968    4.214718358    4.080151302    4.071726811
   10.083968280    4.229853125    4.076815299    4.067251025
   10.117355593    4.302031006    4.045337741    4.029305903
   10.150742905    4.386162306    4.029350220    4.007059265
   10.184130217    4.464507303    4.050074263    4.024174059
   10.217517529    4.550376965    4.096286801    4.067905155
   10.250904841    4.596894110    4.136258932    4.107468351
   10.284292154    4.554562069    4.156186069    4.131281931
   10.317679466    4.479964719    4.176996876    4.158057935
   10.351066778    4.462056273    4.174526411    4.156557410
   10.384454090    4.488670294    4.147742913    4.126438758
   10.417841402    4.525720678    4.153225571    4.129952113
   10.451228715    4.533531453    4.198570742    4.177647405
   10.484616027    4.468061119    4.235594267    4.221073315
   10.518003339    4.367353361    4.275968497    4.270258026
   10.551390651    4.256930456    4.296823393    4.299319853
   10.584777963    4.138388301    4.251549295    4.258637428
   10.618165275    4.071792551    4.175308546    4.181794807
   10.651552588    4.084162660    4.167966894    4.173213020
   10.684939900    4.130194206    4.236060633    4.242681555
   10.718327212    4.182545948    4.323439261    4.332253086
   10.751714524    4.222622994    4.374816864    4.384337231
   10.785101836    4.208736592    4.377628739    4.388188875
   10.818489149    4.155953429    4.353201537    4.365527974
   10.851876461    4.111427506    4.333155969    4.347001954
   10.885263773    4.090067977    4.321770555    4.336231095
   10.918651085    4.064574969    4.296708555    4.311198681
   10.952038397    4.009095924    4.235115793    4.249228316
   10.985425710    3.934122363    4.140284206    4.153164366
   11.018813022    3.857904126    4.007889109    4.017270365
   11.052200334    3.790147702    3.872046050    3.877168231
   11.085587646    3.746320334    3.779673109    3.781752826
   11.118974958    3.758049025    3.772360595    3.773249594
   11.152362270    3.800502746    3.833533748    3.835597707
   11.185749583    3.809046242    3.879742436    3.884164072
   11.219136895    3.765469034    3.841225257    3.845957977
   11.252524207    3.686138330    3.739783328    3.743128023
   11.285911519    3.621684081    3.643721620    3.645085471
   11.319298831    3.601219597    3.612712933    3.613413762
   11.352686144    3.618292633    3.643933646    3.645519706
   11.386073456    3.656973330    3.709505316    3.712774556
   11.419460768    3.690321672    3.749362087    3.753037820
   11.452848080    3.721261030    3.759206363    3.761563468
   11.486235392    3.735480800    3.761706752    3.763334127
   11.519622705    3.712752417    3.743764509    3.745694174
   11.553010017    3.675469777    3.718470480    3.721150410
   11.586397329    3.623952302    3.705137905    3.710208099
   11.619784641    3.540727581    3.687151679    3.696306482
   11.653171953    3.486149161    3.674533085    3.686309927
   11.686559265    3.473047460    3.681577791    3.694608994
   11.719946578    3.489294894    3.703023519    3.716377553
   11.753333890    3.497577113    3.714430033    3.727983573
   11.786721202    3.467367986    3.703324347    3.718077037
   11.820108514    3.412475372    3.703761519    3.721972123
   11.853495826    3.335755458    3.721304336    3.745404786
   11.886883139    3.271313880    3.723751480    3.752032004
   11.920270451    3.250076275    3.702306719    3.730572761
   11.953657763    3.261484804    3.678339717    3.704396085
   11.987045075    3.246211138    3.648463984    3.673610262
   12.020432387    3.184037732    3.589088104    3.614409529
   12.053819699    3.121108062    3.517897315    3.542702491
   12.087207012    3.083794215    3.441198090    3.463541292
   12.120594324    3.069830075    3.365429903    3.383911796
   12.153981636    3.053548304    3.283121879    3.297478245
   12.187368948    3.039052108    3.193539437    3.203200979
   12.220756260    3.013072668    3.113804965    3.120108040
   12.254143573    2.957411483    3.047381962    3.053017093
   12.287530885    2.910206205    3.010930466    3.017240993
   12.320918197    2.890505907    3.003164455    3.010218860
   12.354305509    2.860648519    2.991300720    2.999474788
   12.387692821    2.822037854    2.969083717    2.978280392
   12.421080134    2.804500522    2.950708780    2.959852459
   12.454467446    2.805009453    2.939938117    2.948378062
   12.487854758    2.781922102    2.922195225    2.930967697
   12.521242070    2.743412811    2.905734603    2.915883697
   12.554629382    2.723870736    2.904595784    2.915892789
   12.588016694    2.736204999    2.893055900    2.902858189
   12.621404007    2.777621269    2.884584508    2.891268676
   12.654791319    2.840407136    2.898478140    2.902107647
   12.688178631    2.914656309    2.932451702    2.933562280
   12.721565943    2.968658728    2.964027358    2.963734404
   12.754953255    3.001915468    2.978912491    2.977471422
   12.788340568    3.060255918    3.005940038    3.002541791
   12.821727880    3.137602110    3.064173139    3.059580758
   12.855115192    3.216661501    3.137060130    3.132087182
   12.888502504    3.281920831    3.194548682    3.189091389
   12.921889816    3.325261105    3.236291878    3.230730649
   12.955277129    3.363057734    3.288888682    3.284252858
   12.988664441    3.419642505    3.364535993    3.361097559
   13.022051753    3.495223468    3.457950501    3.455626233
   13.055439065    3.570146041    3.556728950    3.555893837
   13.088826377    3.649997232    3.660887930    3.661571324
   13.122213689    3.733382618    3.758678822    3.760260026
   13.155601002    3.809012167    3.825744648    3.826787992
   13.188988314    3.876798262    3.861808097    3.860869821
   13.222375626    3.949438880    3.905690641    3.902955723
   13.255762938    4.035954366    3.985212378    3.982040297
   13.289150250    4.114758778    4.059080213    4.055602128
   13.322537563    4.187277945    4.108070130    4.103122242
   13.355924875    4.264600250    4.180330302    4.175063026
   13.389312187    4.361565111    4.284521736    4.279704178
   13.422699499    4.480230498    4.397787616    4.392630907
   13.456086811    4.622509662    4.515834197    4.509160738
   13.489474124    4.778193012    4.638248739    4.629496900
   13.522861436    4.918289790    4.771412450    4.762228967
   13.556248748    5.047062204    4.929715533    4.922378842
   13.589636060    5.176108502    5.085766105    5.080116743
   13.623023372    5.302328344    5.218164543    5.212901021
   13.656410684    5.378384699    5.307274083    5.302825360
   13.689797997    5.423443523    5.347563479    5.342817354
   13.723185309    5.488190889    5.380017987    5.373255484
   13.756572621    5.565677906    5.436362641    5.428278649
   13.789959933    5.653392973    5.513026574    5.504254110
   13.823347245    5.716257625    5.556431396    5.546447761
   13.856734558    5.781880229    5.569311932    5.556034540
   13.890121870    5.868759541    5.574917267    5.556558667
   13.923509182    5.914343916    5.585688416    5.565150403
   13.956896494    5.941882754    5.598657158    5.577206769
   13.990283806    5.998891224    5.605756599    5.581189020
   14.023671119    6.071545620    5.630562853    5.603006535
   14.057058431    6.146065427    5.676151524    5.646783372
   14.090445743    6.179591498    5.690279581    5.659695510
   14.123833055    6.144255311    5.656285099    5.625786353
   14.157220367    6.078774921    5.611652285    5.582460521
   14.190607679    5.988594214    5.569513650    5.543326038
   14.223994992    5.894320831    5.505623797    5.481337047
   14.257382304    5.838132224    5.421170110    5.395120104
   14.290769616    5.795657225    5.335910198    5.307184920
   14.324156928    5.777292319    5.291794735    5.261455234
   14.357544240    5.765147695    5.275855191    5.245278400
   14.390931553    5.707168849    5.235418789    5.205938547
   14.424318865    5.596441132    5.165447140    5.138510482
   14.457706177    5.486421278    5.077116827    5.051531695
   14.491093489    5.424756129    5.002669218    4.976281807
   14.524480801    5.375449244    4.962909526    4.937116851
   14.557868114    5.318770942    4.938707957    4.914942708
   14.591255426    5.270587671    4.900685980    4.877558628
   14.624642738    5.231167072    4.847723586    4.823753041
   14.658030050    5.190292641    4.810520992    4.786778504
   14.691417362    5.143268395    4.803537462    4.782293956
   14.724804674    5.107472194    4.830455322    4.813131759
   14.758191987    5.084620514    4.852237590    4.837709549
   14.791579299    5.014676831    4.845815473    4.835258299
   14.824966611    4.937203556    4.844651905    4.838858884
   14.858353923    4.889748922    4.835628553    4.832233614
   14.891741235    4.844085234    4.840234775    4.839981884
   14.925128548    4.782221235    4.872193850    4.877806509
   14.958515860    4.735582745    4.905942434    4.916580926
   14.991903172    4.704757457    4.905944872    4.918513219
   15.025290484    4.697260524    4.887638951    4.899532071
   15.058677796    4.683244088    4.866484989    4.877933976
   15.092065109    4.622341648    4.830057809    4.843034330
   15.125452421    4.540562593    4.791625326    4.807307391
   15.158839733    4.492218090    4.776933795    4.794717448
   15.192227045    4.469058848    4.772178584    4.791113119
   15.225614357    4.422703520    4.740157105    4.759993279
   15.259001669    4.331131851    4.666510617    4.687471904
   15.292388982    4.231118849    4.570004199    4.591183694
   15.325776294    4.149997698    4.497196763    4.518894447
   15.359163606    4.092023866    4.448200180    4.470459190
   15.392550918    4.030263524    4.391928375    4.414532629
   15.425938230    3.963916038    4.351245543    4.375453732
   15.459325543    3.896784002    4.334073254    4.361401643
   15.492712855    3.835545185    4.302644120    4.331837285
   15.526100167    3.791432101    4.258914807    4.288134534
   15.559487479    3.750516626    4.215211766    4.244258471
   15.592874791    3.683973499    4.156953528    4.186516297
   15.626262104    3.602586427    4.080741845    4.110626411
   15.659649416    3.542571430    3.992758432    4.020896872
   15.693036728    3.485901677    3.890823055    3.916136174
   15.726424040    3.426704524    3.792503360    3.815372601
   15.759811352    3.380713067    3.727361637    3.749030155
   15.793198664    3.330881852    3.669655742    3.690830660
   15.826585977    3.260843935    3.575320780    3.594978452
   15.859973289    3.200543811    3.481326419    3.498878591
   15.893360601    3.161101097    3.430002515    3.446813697
   15.926747913    3.135474039    3.421571116    3.439460080
   15.960135225    3.120800894    3.412245915    3.430467361
   15.993522538    3.122581732    3.385830484    3.402289618
   16.026909850    3.103178528    3.337216482    3.351849982
   16.060297162    3.045142146    3.260321524    3.273776598
   16.093684474    3.003651192    3.223681535    3.237439621
   16.127071786    3.006285230    3.240408169    3.255043935
   16.160459098    3.033880660    3.279586197    3.294942936
   16.193846411    3.054749724    3.311136458    3.327161718
   16.227233723    3.047736125    3.298560430    3.314238646
   16.260621035    3.013684945    3.246563459    3.261121530
   16.294008347    2.977402459    3.195450327    3.209081490
   16.327395659    2.967033697    3.167361443    3.179882775
   16.360782972    2.972940125    3.154986882    3.166364606
   16.394170284    2.985147552    3.133353859    3.142618154
   16.427557596    2.983053730    3.090492245    3.097208321
   16.460944908    2.984293208    3.055702631    3.060168790
   16.494332220    3.001353470    3.039281775    3.041655901
   16.527719533    3.028843735    3.032457174    3.032686002
   16.561106845    3.053383457    3.031448749    3.030079649
   16.594494157    3.094677320    3.051050875    3.048326614
   16.627881469    3.136764799    3.066889745    3.062527464
   16.661268781    3.178611532    3.074309359    3.067794620
   16.694656093    3.219186423    3.083984175    3.075535967
   16.728043406    3.241271838    3.092508809    3.083210685
   16.761430718    3.255319998    3.096242026    3.086298214
   16.794818030    3.273988472    3.112457320    3.102359477
   16.828205342    3.304122842    3.147838499    3.138068570
   16.861592654    3.356170733    3.185314245    3.174634569
   16.894979967    3.412131684    3.213222053    3.200788520
   16.928367279    3.444407339    3.214525345    3.200154467
   16.961754591    3.487557559    3.208946998    3.191532417
   16.995141903    3.538849335    3.230585251    3.211321534
   17.028529215    3.538007115    3.251360303    3.233449057
   17.061916528    3.505023987    3.248656450    3.232635283
   17.095303840    3.494094613    3.256831195    3.242001856
   17.128691152    3.494381614    3.291848327    3.279188518
   17.162078464    3.490304456    3.336613575    3.327006509
   17.195465776    3.499291931    3.392213441    3.385520183
   17.228853088    3.538348366    3.444053050    3.438158602
   17.262240401    3.568839365    3.457873545    3.450934595
   17.295627713    3.539173416    3.433432925    3.426818485
   17.329015025    3.462361642    3.394361621    3.390106940
   17.362402337    3.364784321    3.344921702    3.343677578
   17.395789649    3.275954111    3.308168920    3.310179761
   17.429176962    3.199675097    3.284314842    3.289602410
   17.462564274    3.134298910    3.246518455    3.253531039
   17.495951586    3.105457457    3.211431554    3.218054030
   17.529338898    3.117929246    3.203136118    3.208459591
   17.562726210    3.148070359    3.215719442    3.219945393
   17.596113523    3.167821237    3.224104951    3.227620152
   17.629500835    3.142548450    3.195921362    3.199254279
   17.662888147    3.084869341    3.140862847    3.144360585
   17.696275459    3.041674827    3.085562254    3.088304044
   17.729662771    2.993275906    3.028821205    3.031042742
   17.763050083    2.922733275    2.975388701    2.978684127
   17.796437396    2.874146113    2.947043953    2.951609861
   17.829824708    2.860154970    2.938263723    2.943157233
   17.863212020    2.871247822    2.922518481    2.925732333
   17.896599332    2.876005415    2.890899063    2.891835797
   17.929986644    2.867382586    2.854279667    2.853464771
   17.963373957    2.845137737    2.820679576    2.819151795
   17.996761269    2.810041315    2.789161025    2.787855778
   18.030148581    2.780874167    2.756997980    2.755507885
   18.063535893    2.758977920    2.728635956    2.726744010
   18.096923205    2.736740112    2.709399998    2.707695268
   18.130310518    2.703468739    2.697070239    2.696671838
   18.163697830    2.677205273    2.690568385    2.691403746
   18.197085142    2.671129252    2.692986949    2.694353093
   18.230472454    2.674721601    2.697882706    2.699330541
   18.263859766    2.666940802    2.697630558    2.699545911
   18.297247078    2.650341405    2.686380771    2.688627824
   18.330634391    2.628348199    2.665390050    2.667700663
   18.364021703    2.593108188    2.648718115    2.652189846
   18.397409015    2.560301638    2.641121093    2.646167149
   18.430796327    2.548688873    2.631544741    2.636717703
   18.464183639    2.553915057    2.617512736    2.621481867
   18.497570952    2.555981857    2.599210532    2.601907462
   18.530958264    2.539911141    2.573070924    2.575141152
   18.564345576    2.505399772    2.534183940    2.535984217
