# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   15.760205342    3.399754915    3.593500177    3.605550352
   15.826981636    3.074453316    3.439758334    3.462728598
   15.893757930    3.034052088    3.410308460    3.433952224
   15.960534224    3.047920208    3.316065790    3.332844760
   16.027310518    3.113659168    3.289603732    3.300543314
   16.094086811    3.238946462    3.434872078    3.446939621
   16.160863105    3.299874387    3.558573816    3.574898333
   16.227639399    2.955062459    3.376848196    3.403261903
   16.294415693    2.869001539    3.162964898    3.181335200
   16.361191987    2.883073860    2.900696297    2.901815639
   16.427968280    2.673887229    2.681366148    2.681820622
   16.494744574    2.957016332    2.911033431    2.908188823
   16.561520868    3.178367556    3.200146232    3.201616133
   16.628297162    3.225003810    3.324213026    3.330424727
   16.695073456    3.176180553    3.100449704    3.095710825
   16.761849750    3.221752930    2.940688536    2.923094684
   16.828626043    3.227230160    2.935537348    2.917318751
   16.895402337    3.428412755    3.216061102    3.202736942
   16.962178631    3.687420085    3.308653915    3.284950063
   17.028954925    3.656722398    3.366985687    3.348896713
   17.095731219    3.540984089    3.434216809    3.427641353
   17.162507513    3.409325477    3.500534499    3.506261644
   17.229283806    3.311276737    3.482420770    3.493140469
   17.296060100    3.223309536    3.193282370    3.191361480
   17.362836394    3.268778271    3.121532153    3.112280221
   17.429612688    3.389314083    3.202547536    3.190762916
   17.496388982    3.509017981    3.347875706    3.337742198
   17.563165275    3.375424119    3.245916706    3.237788786
   17.629941569    2.958614998    3.075389225    3.082742391
   17.696717863    2.812269830    3.057529602    3.072878551
   17.763494157    2.974678843    3.108827808    3.117227725
   17.830270451    3.097611858    3.130279123    3.132337046
   17.897046745    3.108773764    3.156624897    3.159729770
   17.963823038    2.879392960    3.015451389    3.023975979
   18.030599332    2.599656037    2.692629412    2.698408920
   18.097375626    2.573800199    2.542280647    2.540343937
   18.164151920    2.480014028    2.508787356    2.510583139
   18.230928214    2.520468225    2.525833265    2.526165067
   18.297704508    2.614123610    2.571325296    2.568645536
   18.364480801    2.678711820    2.679435635    2.679492154
   18.431257095    2.636392634    2.635578987    2.635444446
   18.498033389    2.565625543    2.577818731    2.578499782
   18.564809683    2.455694913    2.454639828    2.454571418
   18.631585977    2.492692337    2.504348532    2.505109319
   18.698362270    2.514087187    2.520584258    2.520917765
   18.765138564    2.531109164    2.556021042    2.557668471
   18.831914858    2.402927700    2.520284089    2.527687718
   18.898691152    2.662263351    2.532195662    2.524135696
   18.965467446    2.790145218    2.543574592    2.528086876
   19.032243740    2.717195288    2.524970259    2.512956054
   19.099020033    2.551305761    2.501417081    2.498317800
   19.165796327    2.658401605    2.553551434    2.546978126
   19.232572621    2.668315058    2.670329655    2.670413819
   19.299348915    2.609285745    2.706035963    2.712056771
   19.366125209    2.520045393    2.624411320    2.630927892
   19.432901503    2.383273656    2.495734501    2.502729021
   19.499677796    2.250168886    2.298705669    2.301715702
   19.566454090    2.133607777    2.148119614    2.149043654
   19.633230384    2.094412935    2.070585574    2.069087225
   19.700006678    1.994737462    1.977742232    1.976698185
   19.766782972    1.948730511    1.899209089    1.896179625
   19.833559265    1.814634033    1.719843239    1.713990650
   19.900335559    1.724218623    1.694388711    1.692562501
   19.967111853    1.678080681    1.685086359    1.685549496
   20.033888147    1.647851355    1.651173503    1.651381549
   20.100664441    1.569400525    1.553120557    1.552070216
   20.167440735    1.533068622    1.494425660    1.491951337
   20.234217028    1.412328232    1.435187420    1.436552885
   20.300993322    1.342940745    1.375138959    1.377128519
   20.367769616    1.241300937    1.275456294    1.277595663
   20.434545910    1.232262936    1.229774912    1.229597644
   20.501322204    1.204906699    1.230696304    1.232309087
   20.568098497    1.165898665    1.288006746    1.295652046
   20.634874791    1.181748602    1.272503362    1.278198458
   20.701651085    1.208792327    1.258097885    1.261235569
   20.768427379    1.264860422    1.263349029    1.263239160
   20.835203673    1.275654895    1.207270247    1.202975737
   20.901979967    1.153510688    1.120323726    1.118244064
   20.968756260    1.145667257    1.105472795    1.103008299
   21.035532554    1.061820430    1.035682696    1.034089815
   21.102308848    1.026229441    1.023101985    1.022946727
   21.169085142    0.995838245    1.049622988    1.052958268
   21.235861436    0.942867208    0.962945395    0.964161005
   21.302637730    1.006542087    0.982777256    0.981292209
   21.369414023    1.047786003    1.020384579    1.018645191
   21.436190317    1.072753988    1.094668892    1.096004181
   21.502966611    1.077597065    1.089787363    1.090566550
   21.569742905    1.007116044    0.999576516    0.999125160
   21.636519199    0.899279794    0.908283113    0.908876937
   21.703295492    0.810965055    0.878196808    0.882409684
   21.770071786    0.849960109    0.928633586    0.933560050
   21.836848080    0.880596539    0.887833474    0.888277882
   21.903624374    0.861416354    0.810147416    0.806920326
   21.970400668    0.833384913    0.824170721    0.823566926
   22.037176962    0.819013688    0.848029396    0.849841820
   22.103953255    0.748898360    0.809492509    0.813251417
   22.170729549    0.741836503    0.772975274    0.774885264
   22.237505843    0.795758673    0.759305181    0.757069370
   22.304282137    0.861810226    0.776739472    0.771452033
   22.371058431    0.863979385    0.738437832    0.730587040
   22.437834725    0.796781705    0.702136149    0.696205788
   22.504611018    0.755894043    0.720210977    0.718027948
   22.571387312    0.760029246    0.774005722    0.774860817
   22.638163606    0.693265688    0.751310404    0.754891523
   22.704939900    0.737885552    0.754436512    0.755442204
   22.771716194    0.827507462    0.822855276    0.822581154
   22.838492487    0.817484856    0.822664104    0.823034248
   22.905268781    0.831226687    0.806182037    0.804603015
   22.972045075    0.785024261    0.798897544    0.799764337
   23.038821369    0.723795199    0.788993800    0.793085166
   23.105597663    0.796457235    0.837876711    0.840473326
   23.172373957    0.846695730    0.806364562    0.803846661
   23.239150250    0.818970938    0.779823489    0.777392661
   23.305926544    0.712842990    0.732887531    0.734098155
   23.372702838    0.663405105    0.646373056    0.645268669
   23.439479132    0.671812472    0.633579279    0.631179485
   23.506255426    0.624367020    0.640914475    0.641961249
   23.573031720    0.650979164    0.668816529    0.669922151
   23.639808013    0.682413704    0.714672822    0.716709791
   23.706584307    0.699686390    0.754602364    0.758079460
   23.773360601    0.666537546    0.715295125    0.718351772
   23.840136895    0.697273247    0.683930690    0.683096450
   23.906913189    0.706126194    0.660059403    0.657179506
   23.973689482    0.650940773    0.634987482    0.633995337
   24.040465776    0.592952208    0.618097508    0.619645851
   24.107242070    0.621978207    0.587396753    0.585208962
   24.174018364    0.645495798    0.574473595    0.570044321
   24.240794658    0.606689510    0.580639925    0.579010063
   24.307570952    0.588253382    0.588865143    0.588901957
   24.374347245    0.609310570    0.620648008    0.621362601
   24.441123539    0.626590403    0.620446362    0.620078975
   24.507899833    0.601123800    0.623304974    0.624685507
   24.574676127    0.593129500    0.639317319    0.642190871
   24.641452421    0.589402665    0.600643022    0.601343931
   24.708228715    0.593114402    0.596289271    0.596515678
   24.775005008    0.567687027    0.580206827    0.580943336
   24.841781302    0.561108889    0.583925151    0.585347227
   24.908557596    0.578461552    0.625192210    0.628130093
   24.975333890    0.589194965    0.631808087    0.634490021
   25.042110184    0.576584353    0.605856206    0.607698169
   25.108886477    0.546199399    0.577469261    0.579447337
   25.175662771    0.560827295    0.597816300    0.600138479
   25.242439065    0.603844976    0.610362274    0.610757905
   25.309215359    0.597180470    0.592347585    0.592027881
   25.375991653    0.605545781    0.564284570    0.561683722
   25.442767947    0.597278779    0.561370317    0.559138884
   25.509544240    0.592273183    0.567729971    0.566198637
   25.576320534    0.589012303    0.558475204    0.556582387
   25.643096828    0.593124147    0.570098735    0.568655489
   25.709873122    0.586978365    0.574994757    0.574231653
   25.776649416    0.609974624    0.574121263    0.571864864
   25.843425710    0.632098998    0.581416998    0.578256346
   25.910202003    0.606955625    0.583275304    0.581787309
   25.976978297    0.559716891    0.551410671    0.550894146
   26.043754591    0.527063576    0.526781161    0.526768640
   26.110530885    0.533036734    0.525044004    0.524549837
   26.177307179    0.567431681    0.554462434    0.553650580
   26.244083472    0.625461564    0.597788291    0.596077396
   26.310859766    0.611153571    0.583652011    0.581917118
   26.377636060    0.616786472    0.582164753    0.579969981
   26.444412354    0.608159622    0.621004933    0.621814094
   26.511188648    0.573571285    0.606809524    0.608902875
   26.577964942    0.544828893    0.597894026    0.601209046
   26.644741235    0.559214517    0.580048701    0.581350999
   26.711517529    0.552110164    0.559883740    0.560379891
   26.778293823    0.526226640    0.552302527    0.553943384
   26.845070117    0.530739251    0.542021556    0.542722353
   26.911846411    0.545041240    0.551308642    0.551697438
   26.978622705    0.615118186    0.609568845    0.609216834
   27.045398998    0.585043783    0.607513329    0.608894743
   27.112175292    0.581378751    0.613855769    0.615892858
   27.178951586    0.580567681    0.602536959    0.603906120
   27.245727880    0.553223337    0.557220444    0.557462678
   27.312504174    0.515440522    0.513856563    0.513772827
   27.379280467    0.491301632    0.488959796    0.488824717
   27.446056761    0.475112878    0.485808815    0.486473857
   27.512833055    0.471235689    0.494798043    0.496281446
   27.579609349    0.494766816    0.496160382    0.496241315
   27.646385643    0.526146501    0.493805839    0.491791454
   27.713161937    0.550060178    0.506379621    0.503646212
   27.779938230    0.545996772    0.495878436    0.492728190
   27.846714524    0.576312236    0.521305399    0.517862823
   27.913490818    0.549377135    0.502156275    0.499217565
   27.980267112    0.453069093    0.444542137    0.444006187
   28.047043406    0.410268318    0.450779287    0.453302635
   28.113819699    0.438773347    0.490592393    0.493830346
   28.180595993    0.469868406    0.509082454    0.511532489
   28.247372287    0.478732977    0.501068469    0.502469354
   28.314148581    0.446353427    0.461794220    0.462770047
   28.380924875    0.440689932    0.447344311    0.447772139
   28.447701169    0.477545427    0.465093657    0.464308910
   28.514477462    0.487472710    0.468975692    0.467817486
   28.581253756    0.503493741    0.495586405    0.495111580
   28.648030050    0.529485589    0.529063873    0.529044110
   28.714806344    0.512129746    0.522523737    0.523161919
   28.781582638    0.495854589    0.517944600    0.519319971
   28.848358932    0.466093205    0.490000084    0.491487093
   28.915135225    0.432879485    0.451777222    0.452960765
   28.981911519    0.450331156    0.461548188    0.462248493
   29.048687813    0.475859862    0.463892715    0.463134397
   29.115464107    0.495050744    0.474160073    0.472850859
   29.182240401    0.471555355    0.453702930    0.452588340
   29.249016694    0.452107716    0.438775893    0.437940058
   29.315792988    0.465618754    0.461456551    0.461195130
   29.382569282    0.476699180    0.459547630    0.458468607
   29.449345576    0.507466914    0.462231244    0.459413306
   29.516121870    0.517552449    0.484403310    0.482329793
   29.582898164    0.490656024    0.484385256    0.483988251
   29.649674457    0.490425420    0.475320245    0.474385193
   29.716450751    0.483517624    0.454765331    0.452965080
   29.783227045    0.446715227    0.420984192    0.419365583
   29.850003339    0.409276422    0.416857217    0.417324661
   29.916779633    0.381353009    0.406093156    0.407646069
   29.983555927    0.389279562    0.400012113    0.400681291
   30.050332220    0.406837787    0.414238590    0.414692909
   30.117108514    0.443074403    0.426433228    0.425401367
   30.183884808    0.465953123    0.444605408    0.443273871
   30.250661102    0.480715894    0.475141534    0.474789786
   30.317437396    0.479566683    0.488259420    0.488819008
   30.384213689    0.474398234    0.505211732    0.507147059
   30.450989983    0.465711129    0.496709788    0.498637754
   30.517766277    0.473724851    0.481096765    0.481556060
   30.584542571    0.485686026    0.474662324    0.473980262
   30.651318865    0.486361758    0.475892151    0.475226622
   30.718095159    0.493974767    0.498638125    0.498911456
   30.784871452    0.494629266    0.504226194    0.504829505
   30.851647746    0.512779554    0.517029454    0.517297693
   30.918424040    0.538886660    0.528247737    0.527578665
   30.985200334    0.553785620    0.544796090    0.544223107
   31.051976628    0.560045871    0.548710905    0.548007342
   31.118752922    0.556592750    0.573125879    0.574147140
   31.185529215    0.579899980    0.590836227    0.591507141
   31.252305509    0.588214464    0.595779569    0.596252276
   31.319081803    0.588480661    0.592036141    0.592277853
   31.385858097    0.640313298    0.631783936    0.631247588
   31.452634391    0.680990419    0.708483778    0.710181529
   31.519410684    0.668731488    0.687019156    0.688181085
   31.586186978    0.678133863    0.663036567    0.662091388
   31.652963272    0.685774179    0.652965298    0.650893030
   31.719739566    0.691871857    0.666532038    0.664942748
   31.786515860    0.672882079    0.672308285    0.672259138
   31.853292154    0.647402594    0.657771967    0.658416501
   31.920068447    0.680616161    0.686818951    0.687198458
   31.986844741    0.719674829    0.745289458    0.746882320
   32.053621035    0.724728537    0.803539207    0.808464951
   32.120397329    0.734868373    0.821242846    0.826664476
   32.187173623    0.753264947    0.828928847    0.833655532
   32.253949917    0.762599727    0.808112541    0.810945490
   32.320726210    0.829378060    0.826431558    0.826275198
   32.387502504    0.892758051    0.841892233    0.838715632
   32.454278798    0.857863542    0.796846339    0.793010071
   32.521055092    0.836498860    0.824953996    0.824235184
   32.587831386    0.872907791    0.873870490    0.873952249
   32.654607679    0.894268702    0.917709220    0.919196019
   32.721383973    0.883783932    0.933082826    0.936174628
   32.788160267    0.860533398    0.920645884    0.924384762
   32.854936561    0.840312915    0.865537143    0.867105894
   32.921712855    0.862690009    0.822776526    0.820286986
   32.988489149    0.903153632    0.835928520    0.831699113
   33.055265442    0.957808085    0.859746029    0.853595774
   33.122041736    0.955191339    0.878066094    0.873286813
   33.188818030    0.909550300    0.869656528    0.867219153
   33.255594324    0.952337533    0.873463878    0.868547583
   33.322370618    0.953433820    0.871475773    0.866318604
   33.389146912    0.928444874    0.911393467    0.910288151
   33.455923205    0.894232541    0.907203067    0.908017196
   33.522699499    0.899081515    0.896537097    0.896377262
   33.589475793    0.882634623    0.896385861    0.897252411
   33.656252087    0.876012946    0.896463648    0.897731266
   33.723028381    0.876360491    0.923541851    0.926497860
   33.789804674    0.858061252    0.902887929    0.905711919
   33.856580968    0.823471364    0.852894702    0.854745773
   33.923357262    0.831924369    0.849903619    0.851007602
   33.990133556    0.824163683    0.831664163    0.832133571
   34.056909850    0.855582764    0.817863932    0.815496303
   34.123686144    0.828705714    0.787693852    0.785122630
   34.190462437    0.774915133    0.790856554    0.791854062
   34.257238731    0.706319024    0.755044059    0.758084100
   34.324015025    0.663369303    0.720861284    0.724457131
   34.390791319    0.652907361    0.701270465    0.704312485
   34.457567613    0.633055726    0.680560069    0.683546174
   34.524343907    0.603851330    0.685228844    0.690332970
   34.591120200    0.604908171    0.685221292    0.690245400
   34.657896494    0.614968927    0.684678670    0.689030093
   34.724672788    0.626436066    0.679534938    0.682876789
   34.791449082    0.614955357    0.660914222    0.663826561
   34.858225376    0.611222001    0.634205843    0.635657284
   34.925001669    0.622283723    0.628415729    0.628769018
   34.991777963    0.631393471    0.609377659    0.607984757
   35.058554257    0.636338411    0.597598053    0.595169604
   35.125330551    0.626095337    0.599217074    0.597533850
   35.192106845    0.588801598    0.575530296    0.574702825
   35.258883139    0.555914391    0.562793551    0.563230653
   35.325659432    0.585397503    0.594807770    0.595413909
   35.392435726    0.594564206    0.593089347    0.593000895
   35.459212020    0.567546844    0.562900404    0.562590411
   35.525988314    0.538619146    0.536283813    0.536123761
   35.592764608    0.521269731    0.508277891    0.507450920
   35.659540902    0.545337447    0.498637153    0.495707754
   35.726317195    0.569995320    0.501581200    0.497299434
   35.793093489    0.576653990    0.527280646    0.524192278
   35.859869783    0.601201672    0.555582500    0.552735031
   35.926646077    0.615198704    0.558462668    0.554909293
   35.993422371    0.610854480    0.546515984    0.542499427
   36.060198664    0.601043239    0.532531019    0.528256631
   36.126974958    0.594893933    0.536786743    0.533160225
   36.193751252    0.613669509    0.562502363    0.559310818
   36.260527546    0.652067469    0.584726611    0.580518956
   36.327303840    0.650735983    0.603058080    0.600072858
   36.394080134    0.644181602    0.636236438    0.635737782
   36.460856427    0.627614313    0.674217461    0.677129447
   36.527632721    0.600601551    0.660023966    0.663729990
   36.594409015    0.592688390    0.615335405    0.616745361
   36.661185309    0.601721785    0.604180668    0.604327342
   36.727961603    0.615533479    0.636847076    0.638180028
   36.794737896    0.625255878    0.636651207    0.637382198
   36.861514190    0.579313418    0.597188013    0.598311095
   36.928290484    0.560895568    0.595129806    0.597279970
   36.995066778    0.582058957    0.592259868    0.592889022
   37.061843072    0.604390686    0.605687186    0.605769179
   37.128619366    0.631516189    0.634378265    0.634566270
