# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
   35.793093489    0.592896148    0.570162906    0.568742403
   35.859869783    0.579320065    0.569651304    0.569049171
   35.926646077    0.590537829    0.579838358    0.579172163
   35.993422371    0.609085369    0.596272798    0.595474123
   36.060198664    0.614943444    0.595070911    0.593832945
   36.126974958    0.611634146    0.607063644    0.606776534
   36.193751252    0.579555243    0.629762820    0.632899773
   36.260527546    0.562374659    0.626385221    0.630386863
   36.327303840    0.540642977    0.617500503    0.622301993
   36.394080134    0.534275899    0.611490786    0.616314122
   36.460856427    0.533037153    0.590574514    0.594166257
   36.527632721    0.533949931    0.582025922    0.585031962
   36.594409015    0.555594333    0.593693310    0.596076181
   36.661185309    0.549728412    0.593678285    0.596428799
   36.727961603    0.548529642    0.572457101    0.573953476
   36.794737896    0.564806050    0.572986025    0.573498883
   36.861514190    0.555486282    0.577638051    0.579021776
   36.928290484    0.544103371    0.562687067    0.563849708
   36.995066778    0.556161555    0.557607538    0.557698337
   37.061843072    0.570096629    0.553089049    0.552027201
   37.128619366    0.559608874    0.546188508    0.545352425
   37.195395659    0.555619355    0.563343435    0.563827118
   37.262171953    0.558623183    0.566732733    0.567237599
   37.328948247    0.537872868    0.520214422    0.519110391
   37.395724541    0.521432186    0.488499089    0.486441006
   37.462500835    0.497082533    0.489843215    0.489391309
   37.529277129    0.481881597    0.477979476    0.477734714
   37.596053422    0.511666913    0.480546007    0.478602860
   37.662829716    0.513476437    0.458507388    0.455071770
   37.729606010    0.511862979    0.464162931    0.461181704
   37.796382304    0.520033618    0.482494139    0.480144600
   37.863158598    0.488842107    0.483333756    0.482984110
   37.929934891    0.474175585    0.488079090    0.488947426
   37.996711185    0.478594625    0.491412863    0.492215633
   38.063487479    0.464726158    0.485302396    0.486585566
   38.130263773    0.465584091    0.462848645    0.462672932
   38.197040067    0.485291947    0.471848017    0.471001044
   38.263816361    0.496042889    0.489891524    0.489505132
   38.330592654    0.494069997    0.512866382    0.514041400
   38.397368948    0.487701441    0.527399930    0.529878170
   38.464145242    0.508712697    0.541635743    0.543694770
   38.530921536    0.504966939    0.539583398    0.541745017
   38.597697830    0.492054493    0.535844334    0.538580874
   38.664474124    0.491811155    0.531787288    0.534289610
   38.731250417    0.492664523    0.529694687    0.532010419
   38.798026711    0.506839047    0.541958345    0.544155672
   38.864803005    0.508494423    0.560214260    0.563447710
   38.931579299    0.506273064    0.539842220    0.541937464
   38.998355593    0.492314157    0.491011055    0.490924945
   39.065131886    0.492520678    0.488134627    0.487860682
   39.131908180    0.500352491    0.492932055    0.492465942
   39.198684474    0.501794758    0.476512987    0.474932453
   39.265460768    0.483967545    0.453860306    0.451978727
   39.332237062    0.471271360    0.452228440    0.451038575
   39.399013356    0.488492819    0.476272096    0.475513310
   39.465789649    0.489449347    0.482802511    0.482389825
   39.532565943    0.488536797    0.488464182    0.488464693
   39.599342237    0.488938390    0.486236431    0.486068339
   39.666118531    0.495175909    0.476222694    0.475040739
   39.732894825    0.491631867    0.481206113    0.480559504
   39.799671119    0.500071135    0.489463886    0.488803664
   39.866447412    0.510899370    0.487659184    0.486209390
   39.933223706    0.501610234    0.483385982    0.482249831
   40.000000000    0.502265313    0.500411800    0.500294815
