# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    5.743617696    1.396452219    0.120689674    0.041025391
    5.777005008    1.618468868    0.345115763    0.265603021
    5.810392321    1.742560401    0.537216832    0.461922792
    5.843779633    1.624131415    0.540531552    0.472801424
    5.877166945    1.389334608    0.337090278    0.271276710
    5.910554257    1.382228134    0.250284703    0.179534987
    5.943941569    1.581230107    0.442421080    0.371287385
    5.977328881    1.731815990    0.717021005    0.653637499
    6.010716194    1.864434318    0.952123240    0.895132978
    6.044103506    2.036054500    1.121469856    1.064330200
    6.077490818    2.242726676    1.246237289    1.183978436
    6.110878130    2.457781533    1.323207900    1.252294465
    6.144265442    2.531362593    1.270484462    1.191670504
    6.177652755    2.431669057    1.144253197    1.063774531
    6.211040067    2.305565068    1.073967172    0.996967007
    6.244427379    2.302566624    1.163192685    1.091983995
    6.277814691    2.313564910    1.289544163    1.225579731
    6.311202003    2.188681525    1.317165530    1.262725185
    6.344589316    2.070957904    1.333068206    1.286989327
    6.377976628    2.055212206    1.383133058    1.341187438
    6.411363940    2.184872800    1.458786714    1.413411582
    6.444751252    2.339162348    1.440524030    1.384311541
    6.478138564    2.384394761    1.403546698    1.342219794
    6.511525876    2.141436070    1.371298953    1.323169215
    6.544913189    1.587925704    1.315208874    1.298181871
    6.578300501    1.030794421    1.308994391    1.326401868
    6.611687813    0.794316158    1.395892849    1.433526243
    6.645075125    0.820287411    1.524089109    1.568101602
    6.678462437    0.920522771    1.614430358    1.657797890
    6.711849750    1.040155529    1.651673085    1.689889769
    6.745237062    1.254300423    1.719163168    1.748226058
    6.778624374    1.521900849    1.847101692    1.867460339
    6.812011686    1.754793760    1.970233549    1.983743890
    6.845398998    1.916556364    2.079339483    2.089552073
    6.878786311    2.094959180    2.198960386    2.205491173
    6.912173623    2.327313401    2.268299444    2.264642239
    6.945560935    2.424754705    2.247471738    2.236423116
    6.978948247    2.304593024    2.152978938    2.143516816
    7.012335559    2.053279183    1.980912570    1.976395974
    7.045722871    1.840649162    1.859998147    1.861222932
    7.079110184    1.738414035    1.871127195    1.879438990
    7.112497496    1.766930551    1.974354970    1.987328188
    7.145884808    1.910424167    2.132765375    2.146662392
    7.179272120    2.056972316    2.283490999    2.297659868
    7.212659432    2.143659839    2.353644871    2.366759560
    7.246046745    2.194119266    2.352433632    2.362294050
    7.279434057    2.280106485    2.350222716    2.354589513
    7.312821369    2.429144898    2.403026933    2.401407318
    7.346208681    2.623364696    2.481548649    2.472712287
    7.379595993    2.766770298    2.515482849    2.499800123
    7.412983306    2.797905527    2.546319762    2.530606232
    7.446370618    2.777826171    2.630190244    2.620965519
    7.479757930    2.710068880    2.695747091    2.694850153
    7.513145242    2.681992689    2.772933471    2.778607912
    7.546532554    2.700838410    2.872197361    2.882888302
    7.579919866    2.730836317    2.919693606    2.931476578
    7.613307179    2.809911115    2.883222654    2.887819382
    7.646694491    2.825348105    2.815421311    2.814856731
    7.680081803    2.753134393    2.812428999    2.816169741
    7.713469115    2.712938361    2.901241801    2.913037041
    7.746856427    2.670903310    2.966871516    2.985414221
    7.780243740    2.626739749    3.009843118    3.033797468
    7.813631052    2.613357975    3.098147615    3.128400077
    7.847018364    2.525675218    3.134061046    3.172041116
    7.880405676    2.427043842    3.058146071    3.097564298
    7.913792988    2.360432974    2.914344656    2.948945797
    7.947180301    2.334560628    2.804097585    2.833430581
    7.980567613    2.423706226    2.798171479    2.821554078
    8.013954925    2.554450375    2.836864912    2.854479754
    8.047342237    2.572585917    2.876697627    2.895671612
    8.080729549    2.548569889    2.930997272    2.954882400
    8.114116861    2.532445084    2.954100462    2.980454921
    8.147504174    2.484923773    2.986404539    3.017746342
    8.180891486    2.511002974    3.046747433    3.080216149
    8.214278798    2.661505127    3.117800056    3.146275560
    8.247666110    2.823422314    3.177874756    3.199959504
    8.281053422    2.866796961    3.194789284    3.215220823
    8.314440735    2.822204960    3.161555403    3.182704327
    8.347828047    2.814993625    3.129446038    3.149074186
    8.381215359    2.860267894    3.191443774    3.212144420
    8.414602671    2.928624556    3.315034792    3.339203690
    8.447989983    3.019979305    3.410455720    3.434866600
    8.481377295    3.132609252    3.460953326    3.481466072
    8.514764608    3.217251646    3.508640557    3.526837405
    8.548151920    3.261970813    3.574415681    3.593941711
    8.581539232    3.291518891    3.583691965    3.601951350
    8.614926544    3.325293876    3.517484121    3.529478739
    8.648313856    3.379874039    3.402384368    3.403775688
    8.681701169    3.327873221    3.181695134    3.172574586
    8.715088481    3.131277950    2.931685787    2.919261340
    8.748475793    2.890111507    2.820254376    2.815920917
    8.781863105    2.683910939    2.835420232    2.844905721
    8.815250417    2.525495976    2.844567315    2.864506646
    8.848637730    2.455266445    2.823439690    2.846425435
    8.882025042    2.524484613    2.823398633    2.842047022
    8.915412354    2.626793185    2.804643348    2.815750766
    8.948799666    2.625282104    2.742105674    2.749415119
    8.982186978    2.599902979    2.668587976    2.672901423
    9.015574290    2.607726321    2.572309532    2.570114231
    9.048961603    2.608122877    2.475374704    2.467084050
    9.082348915    2.556072641    2.345353018    2.332187856
    9.115736227    2.441885539    2.192446369    2.176869819
    9.149123539    2.313168867    2.081782507    2.067332202
    9.182510851    2.198804269    2.033099642    2.022740273
    9.215898164    2.132770958    1.989264582    1.980308684
    9.249285476    2.124752801    1.908942130    1.895481873
    9.282672788    2.129086895    1.871511814    1.855430729
    9.316060100    2.098087832    1.891874775    1.878986436
    9.349447412    2.022890095    1.911197818    1.904202125
    9.382834725    1.986500233    1.891174068    1.885212203
    9.416222037    1.978104015    1.809745639    1.799226983
    9.449609349    1.987390240    1.728466125    1.712269784
    9.482996661    2.009198155    1.695582232    1.675954100
    9.516383973    1.964682448    1.672337146    1.654041207
    9.549771285    1.863774068    1.649008643    1.635573400
    9.583158598    1.736949908    1.659415078    1.654564516
    9.616545910    1.597125368    1.660086856    1.664024731
    9.649933222    1.497628002    1.618357366    1.625893456
    9.683320534    1.460325992    1.545231545    1.550515950
    9.716707846    1.490630623    1.497487965    1.497891416
    9.750095159    1.543600535    1.495243542    1.492208956
    9.783482471    1.592304914    1.545026905    1.542054207
    9.816869783    1.700484943    1.654513712    1.651602957
    9.850257095    1.773422441    1.715897171    1.712271304
    9.883644407    1.738453518    1.656288767    1.651146627
    9.917031720    1.698073276    1.620699154    1.615865863
    9.950419032    1.719718987    1.662972525    1.659432353
    9.983806344    1.773249322    1.698419015    1.693732752
   10.017193656    1.821767669    1.732233572    1.726594442
   10.050580968    1.898567677    1.805237026    1.799358862
   10.083968280    2.052999727    1.912781686    1.904016906
   10.117355593    2.103288682    1.950898421    1.941442597
   10.150742905    2.004706361    1.904426277    1.898268514
   10.184130217    1.909150337    1.872196464    1.869992842
   10.217517529    1.811417615    1.892459260    1.897597706
   10.250904841    1.695936481    1.925642812    1.940028282
   10.284292154    1.612830781    1.933628815    1.953690551
   10.317679466    1.620104068    1.931733266    1.951204900
   10.351066778    1.695991502    1.974111661    1.991445864
   10.384454090    1.728965825    1.988495636    2.004661115
   10.417841402    1.654626961    1.923784912    1.940578956
   10.451228715    1.485478624    1.823326845    1.844454957
   10.484616027    1.430269659    1.769896545    1.791143314
   10.518003339    1.439987693    1.762631995    1.782792933
   10.551390651    1.374188127    1.775591122    1.800652843
   10.584777963    1.273231321    1.783167428    1.815030866
   10.618165275    1.199532229    1.739729445    1.773513479
   10.651552588    1.186160245    1.717725793    1.750959987
   10.684939900    1.209071405    1.733185238    1.765929372
   10.718327212    1.261866559    1.724342320    1.753220664
   10.751714524    1.313264485    1.661208485    1.682927683
   10.785101836    1.347566747    1.577071916    1.591398921
   10.818489149    1.367160540    1.493603944    1.501507652
   10.851876461    1.313673677    1.418859507    1.425429787
   10.885263773    1.165749396    1.337347145    1.348043744
   10.918651085    1.027848045    1.257875390    1.272207838
   10.952038397    0.987710899    1.248090544    1.264332061
   10.985425710    1.076792848    1.289828701    1.303174153
   11.018813022    1.210357227    1.294839308    1.300188440
   11.052200334    1.300328204    1.251909915    1.248926254
   11.085587646    1.307487327    1.227258575    1.222249405
   11.118974958    1.296423201    1.255615617    1.253045591
   11.152362270    1.303847295    1.299345181    1.299020638
   11.185749583    1.325536049    1.323170584    1.322978090
   11.219136895    1.321932678    1.315357038    1.314922683
   11.252524207    1.299190405    1.315935236    1.316978272
   11.285911519    1.301430978    1.329013540    1.330730251
   11.319298831    1.344583044    1.353845530    1.354413540
   11.352686144    1.371676009    1.403079730    1.405031641
   11.386073456    1.356185626    1.458097555    1.464470663
   11.419460768    1.305553393    1.489806030    1.501343077
   11.452848080    1.239998826    1.500063841    1.516335222
   11.486235392    1.166911719    1.484050950    1.503887649
   11.519622705    1.145185942    1.488238014    1.509693750
   11.553010017    1.202111098    1.545213897    1.566663593
   11.586397329    1.247725120    1.582989370    1.603950282
   11.619784641    1.248578739    1.560880673    1.580437767
   11.653171953    1.242045059    1.482829362    1.497962556
   11.686559265    1.269187901    1.425959312    1.435839552
   11.719946578    1.328232779    1.461842686    1.470226426
   11.753333890    1.345297612    1.479086282    1.487476953
   11.786721202    1.298601127    1.415725079    1.423078135
   11.820108514    1.229492823    1.340246247    1.347181712
   11.853495826    1.191587894    1.315245637    1.322987860
   11.886883139    1.194865360    1.339784862    1.348860617
   11.920270451    1.182771790    1.345934299    1.356142991
   11.953657763    1.151631044    1.316707925    1.327027467
   11.987045075    1.159887258    1.265176074    1.271766667
   12.020432387    1.201854112    1.198180069    1.197973478
   12.053819699    1.255989289    1.144350824    1.137394011
   12.087207012    1.312337963    1.103007304    1.089942516
   12.120594324    1.373305326    1.079711733    1.061378871
   12.153981636    1.458463317    1.100781924    1.078430054
   12.187368948    1.562979691    1.183066737    1.159315080
   12.220756260    1.660283968    1.294746896    1.271900031
   12.254143573    1.733099352    1.378883686    1.356746455
   12.287530885    1.735089815    1.419902731    1.400198479
   12.320918197    1.669782517    1.434842365    1.420157116
   12.354305509    1.651355898    1.490702514    1.480658813
   12.387692821    1.692821075    1.573226866    1.565740529
   12.421080134    1.724304842    1.627828089    1.621784311
   12.454467446    1.779908267    1.682777038    1.676689586
   12.487854758    1.836710604    1.731803942    1.725227365
   12.521242070    1.890862112    1.778236752    1.771177142
   12.554629382    1.970792257    1.848798261    1.841158876
   12.588016694    2.074787092    1.936089661    1.927417396
   12.621404007    2.184019118    2.028100368    2.018365907
   12.654791319    2.288831456    2.111574677    2.100507847
   12.688178631    2.380897950    2.182472224    2.170072327
   12.721565943    2.457229823    2.250051780    2.237106237
   12.754953255    2.542531204    2.329823659    2.316530500
   12.788340568    2.655178953    2.404549809    2.388883925
   12.821727880    2.763238011    2.452884527    2.433485661
   12.855115192    2.856151730    2.510039042    2.488403732
   12.888502504    2.881020675    2.555882661    2.535549277
   12.921889816    2.812165427    2.569088738    2.553886742
   12.955277129    2.742657669    2.586081380    2.576291116
   12.988664441    2.759997068    2.655734636    2.649210513
   13.022051753    2.850306815    2.762920982    2.757449675
   13.055439065    2.910200717    2.811369355    2.805184393
   13.088826377    2.908756537    2.801398032    2.794682169
   13.122213689    2.924878680    2.834288094    2.828614705
   13.155601002    2.985831606    2.880048111    2.873417386
   13.188988314    3.016395841    2.889517961    2.881570348
   13.222375626    3.016475719    2.864604938    2.855111497
   13.255762938    3.034281316    2.815718682    2.802076066
   13.289150250    3.034615836    2.759206750    2.742017091
   13.322537563    2.991876801    2.727532070    2.711009443
   13.355924875    2.961187498    2.733231359    2.718971618
   13.389312187    2.961841400    2.744739124    2.731147233
   13.422699499    3.006365111    2.800284025    2.787377686
   13.456086811    3.049863405    2.917755036    2.909482760
   13.489474124    3.094544794    3.026151247    3.021880660
   13.522861436    3.108205033    3.043355712    3.039307779
   13.556248748    3.055705278    2.983746135    2.979250998
   13.589636060    2.933432194    2.851000870    2.845851722
   13.623023372    2.754394056    2.636986031    2.629646166
   13.656410684    2.625938936    2.436042413    2.424168444
   13.689797997    2.536990899    2.287367667    2.271769208
   13.723185309    2.427081733    2.193699054    2.179117342
   13.756572621    2.346758698    2.141308278    2.128472325
   13.789959933    2.294103578    2.063717558    2.049343748
   13.823347245    2.250049107    1.923230784    1.902852438
   13.856734558    2.261497491    1.845753876    1.819788945
   13.890121870    2.236338947    1.834400425    1.809281738
   13.923509182    2.121549578    1.797457718    1.777216242
   13.956896494    1.939028360    1.734382553    1.721599717
   13.990283806    1.736850130    1.626977701    1.620108485
   14.023671119    1.551739619    1.462433891    1.456837985
   14.057058431    1.374858957    1.286687422    1.281179443
   14.090445743    1.213599071    1.135599149    1.130744133
   14.123833055    1.017342301    0.963894601    0.960560386
   14.157220367    0.806494251    0.802857012    0.802628569
   14.190607679    0.629007622    0.685644362    0.689192456
   14.223994992    0.483574162    0.587898876    0.594427400
   14.257382304    0.363093952    0.528993055    0.539367074
   14.290769616    0.262069973    0.496232720    0.510856336
   14.324156928    0.207104320    0.477726781    0.494601291
   14.357544240    0.199347764    0.434131358    0.448758594
   14.390931553    0.234188113    0.392351692    0.402201693
   14.424318865    0.296589068    0.365252661    0.369531524
   14.457706177    0.312182841    0.335682268    0.337150212
   14.491093489    0.230526957    0.321695468    0.327397001
   14.524480801    0.052930731    0.323958075    0.340884912
   14.557868114   -0.104574645    0.333057901    0.360383986
   14.591255426   -0.115148439    0.337221743    0.365467759
   14.624642738   -0.069297742    0.322241680    0.346699757
   14.658030050   -0.130330787    0.253905702    0.277922013
   14.691417362   -0.295734472    0.190918671    0.221330295
   14.724804674   -0.414388517    0.213552605    0.252789865
   14.758191987   -0.421004057    0.286506057    0.330723881
   14.791579299   -0.380702740    0.322840812    0.366822674
   14.824966611   -0.347555850    0.304375776    0.345121219
   14.858353923   -0.353109549    0.240826159    0.277932041
   14.891741235   -0.399984339    0.138680297    0.172325678
   14.925128548   -0.492731746    0.023645743    0.055905522
   14.958515860   -0.595285496   -0.043506439   -0.009011655
   14.991903172   -0.646840611   -0.076291178   -0.040599706
   15.025290484   -0.668953766   -0.098080900   -0.062368886
   15.058677796   -0.663439890   -0.096338748   -0.060878625
   15.092065109   -0.618147767   -0.078056749   -0.044279404
   15.125452421   -0.598366929   -0.110740469   -0.080228937
   15.158839733   -0.672722214   -0.228219332   -0.200403894
   15.192227045   -0.809169737   -0.368552043   -0.340993787
   15.225614357   -0.901116695   -0.498172925   -0.472977030
   15.259001669   -0.943285558   -0.599415818   -0.577933673
   15.292388982   -0.962151256   -0.636828279   -0.616512358
   15.325776294   -0.940989532   -0.626212332   -0.606530791
   15.359163606   -0.897471151   -0.625811936   -0.608802392
   15.392550918   -0.876593092   -0.681610889   -0.669391300
   15.425938230   -0.904184129   -0.782441179   -0.774804624
   15.459325543   -0.916402604   -0.860473554   -0.856963816
   15.492712855   -0.915590161   -0.882603781   -0.880538214
   15.526100167   -0.923887802   -0.848382276   -0.843649333
   15.559487479   -0.941437841   -0.797697985   -0.788684565
   15.592874791   -0.923763635   -0.763319778   -0.753264222
   15.626262104   -0.857934423   -0.751213819   -0.744530736
   15.659649416   -0.851617098   -0.796892728   -0.793471949
   15.693036728   -0.886354779   -0.866348070   -0.865093697
   15.726424040   -0.882577172   -0.887446542   -0.887737090
   15.759811352   -0.827902928   -0.862925040   -0.865094227
   15.793198664   -0.763754194   -0.859622887   -0.865592084
   15.826585977   -0.751439454   -0.912350915   -0.922390622
   15.859973289   -0.798942762   -0.960936586   -0.971059811
   15.893360601   -0.821075468   -0.947292013   -0.955184273
   15.926747913   -0.760891793   -0.887223141   -0.895116272
   15.960135225   -0.660404918   -0.801622669   -0.810443170
   15.993522538   -0.567373751   -0.723761220   -0.733527778
   16.026909850   -0.528313215   -0.690072741   -0.700177501
   16.060297162   -0.544729286   -0.673800596   -0.681872446
   16.093684474   -0.545555527   -0.656333076   -0.663262947
   16.127071786   -0.490869609   -0.639385460   -0.648669777
   16.160459098   -0.413884470   -0.623642483   -0.636756309
   16.193846411   -0.350122417   -0.587479155   -0.602317012
   16.227233723   -0.323992595   -0.553770539   -0.568141829
   16.260621035   -0.314522621   -0.552249244   -0.567122634
   16.294008347   -0.297940863   -0.561646674   -0.578137227
   16.327395659   -0.273305956   -0.536771013   -0.553239625
   16.360782972   -0.230042212   -0.474583526   -0.489862628
   16.394170284   -0.198316408   -0.409296196   -0.422475923
   16.427557596   -0.203940769   -0.383740633   -0.394975239
   16.460944908   -0.226536448   -0.412000706   -0.423595865
   16.494332220   -0.214816711   -0.448219383   -0.462823111
   16.527719533   -0.168566616   -0.479160762   -0.498584561
   16.561106845   -0.106069795   -0.492913573   -0.517093477
   16.594494157   -0.032273402   -0.467935657   -0.495159213
   16.627881469    0.008804663   -0.432348861   -0.459912840
   16.661268781    0.022929196   -0.384959747   -0.410448772
   16.694656093    0.026446545   -0.315586079   -0.336956939
   16.728043406    0.061331492   -0.243334269   -0.262378757
   16.761430718    0.100889353   -0.188989754   -0.207123952
   16.794818030    0.105432005   -0.162661366   -0.179437000
   16.828205342    0.065819975   -0.160426670   -0.174588836
   16.861592654   -0.014405975   -0.205707866   -0.217680723
   16.894979967   -0.124581926   -0.273603181   -0.282922552
   16.928367279   -0.233677785   -0.323230630   -0.328819446
   16.961754591   -0.314994240   -0.326761641   -0.327483174
   16.995141903   -0.356994628   -0.286768758   -0.282374935
   17.028529215   -0.394989842   -0.259445317   -0.250976615
   17.061916528   -0.427796996   -0.269483350   -0.259588573
   17.095303840   -0.429506406   -0.295833615   -0.287479602
   17.128691152   -0.392961616   -0.293847780   -0.287655915
   17.162078464   -0.361753944   -0.286564617   -0.281866764
   17.195465776   -0.378948140   -0.317345254   -0.313496853
   17.228853088   -0.456179976   -0.381439580   -0.376781326
   17.262240401   -0.571369006   -0.434172930   -0.425609033
   17.295627713   -0.676751788   -0.467317713   -0.454224727
   17.329015025   -0.720982632   -0.518106261   -0.505419601
   17.362402337   -0.719859412   -0.571954942   -0.562710502
   17.395789649   -0.733321641   -0.599714021   -0.591363197
   17.429176962   -0.796216488   -0.637560950   -0.627648635
   17.462564274   -0.865268924   -0.690903436   -0.680016166
   17.495951586   -0.893782611   -0.746022464   -0.736788878
   17.529338898   -0.881231122   -0.785669550   -0.779687094
   17.562726210   -0.840291771   -0.815329437   -0.813750989
   17.596113523   -0.808383990   -0.849257310   -0.851793293
   17.629500835   -0.799490812   -0.860516295   -0.864317980
   17.662888147   -0.793591560   -0.863128490   -0.867466399
   17.696275459   -0.770217405   -0.866094614   -0.872078083
   17.729662771   -0.739552378   -0.860229866   -0.867758189
   17.763050083   -0.754898431   -0.883355981   -0.891364238
   17.796437396   -0.842514999   -0.947002195   -0.953515304
   17.829824708   -0.931526435   -0.991452630   -0.995192062
   17.863212020   -0.971048925   -0.978729391   -0.979205233
   17.896599332   -0.981110658   -0.947424270   -0.945315819
   17.929986644   -0.965142826   -0.910134700   -0.906697867
   17.963373957   -0.914406350   -0.869988695   -0.867220728
   17.996761269   -0.873118607   -0.856148997   -0.855102936
   18.030148581   -0.873259333   -0.872176082   -0.872123735
